Condition 2,Condition 3,Condition 1
3.68427,12.125127,14.03034
3.325182,5.426576,14.028843
4.348300999999999,10.578961,7.533440000000001
10.231796,4.8514219999999995,8.997583
8.469631999999999,4.885193999999999,10.974306
10.728448,10.312985999999999,8.264008
3.3728499999999997,10.851617,11.595617
6.635451000000001,5.849709,12.624234000000001
4.394978,4.359105,8.983656
10.677757999999999,5.489626,14.571621
6.675302,4.834453000000001,13.61426
4.768560000000001,10.03001,7.34134
5.454477000000001,4.678164000000001,8.290466
4.41345,12.331153999999998,15.833934
10.989322999999999,10.379073000000002,13.620265999999999
3.3714889999999995,5.254278,11.212451
10.038561,14.701596000000002,0
13.128371999999999,14.962327,11.351948
3.988757,5.430117,13.13606
3.375368,5.527933999999999,14.329986
8.870726,10.807535,7.911949999999999
9.130249,11.714852999999998,12.765467
10.261087,11.34837,16.549782
3.4940710000000004,5.586070000000001,17.177785
3.9087899999999998,6.186280999999999,14.499214
4.003157999999999,4.665716000000001,7.245429
10.211495000000001,12.942723999999998,11.998057
8.62464,14.938782,16.355911
6.958815000000001,13.635027999999998,14.259340000000002
4.315539,6.395148000000001,7.692498999999999
11.589285,10.819695,15.819958
1.1478030000000001,14.725315000000002,9.334045
9.4099,10.376007000000001,12.49869
4.088072,8.800172,14.660754
10.008074,11.394449999999999,7.0770219999999995
6.9030380000000005,5.025937000000001,7.328828000000001
11.885762,15.985444999999999,12.582535
12.958215000000001,13.527881999999998,16.889798
11.040032,5.541841000000001,9.936452
8.315712,4.668185000000001,9.324478
1.4289139999999994,14.498731,9.757388
12.961943000000002,13.214956,9.585291
8.233675000000002,4.9732899999999995,12.101688
3.15487,11.606767999999999,15.787574000000001
8.586967999999999,14.329532999999998,15.699163999999998
8.870663,15.252904,16.037596
3.56174,14.465399999999999,15.149542
12.077897,12.682302000000002,14.189359000000001
3.623801,14.941718999999999,9.417109
12.248472,13.551795,10.738788
10.884679,10.267807,8.588978000000001
13.058048999999999,13.075826,8.873076000000001
9.775532,14.975607,9.316485
3.219414,12.022901000000001,8.646536000000001
3.9082999999999997,4.795841,9.960725
12.41229,15.827862999999999,11.660463
13.399181000000002,14.61599,11.096094999999998
11.756167000000001,14.801724,7.778838
12.251934,12.395106000000002,9.722983
8.959461,12.738252000000001,14.861476
11.823872,9.65896,12.205983
12.891316000000002,12.533560999999999,16.961759
7.733988,10.934126000000001,15.566477999999998
7.645546000000001,8.374486999999998,0
8.751891,14.519482,16.780556999999998
6.821994,14.593834999999999,8.907024
2.9749960000000004,14.293987,9.337995000000001
13.128485999999999,4.499263,11.629658
3.0051760000000005,15.360639,15.24936
2.700497,12.694718000000002,16.760487
3.3051890000000004,14.809337,15.843489
3.110675,6.630418000000001,7.852995999999999
3.367497,13.735492,15.569768000000002
3.111998,10.481492,6.625261999999999
3.480998,9.473061999999999,8.780372
3.433128,12.389493,8.73956
9.196991,13.319121999999998,15.273369
2.988549,12.479671999999997,14.739936
12.256661000000001,12.694736000000002,15.766961
9.300899,12.605709,14.036199
5.335324,15.169634000000002,10.378812
12.604284,11.297534,8.681792
13.372986000000001,14.473682,15.669443
10.313962,13.797146000000001,15.931170000000002
10.150618000000001,15.035727999999999,13.091217
12.615421999999999,11.500395000000001,5.544975
12.252849,14.390517999999998,13.029498
4.486419,12.477343999999999,12.706022
9.078976,15.736038,5.927011
7.794814,5.822949,14.704884
4.496842,14.175346999999999,7.384665
8.556864000000001,13.593233999999999,12.343088999999999
9.856695,14.201027,17.134782
1.338003,11.964023999999998,15.475688
2.7850050000000004,3.9977399999999994,9.820589
2.699664,15.951533999999999,15.764644
1.4240309999999998,14.325821,7.887044999999999
7.25816,4.249093,6.608036
2.9930510000000004,3.7585620000000004,7.29304
7.468623000000001,4.499055,13.260073
5.878051000000001,11.485605,9.661536
2.942027,4.715044000000001,15.103555000000002
2.688523,4.940027,
1.4195070000000003,5.229029,
2.8010129999999998,13.636060999999998,
3.1765139999999996,4.401517,
5.235016000000001,5.113018,
13.042660999999999,,
