Condition 1,Condition 2,Condition 3
2.616937,10.936604,12.663017
2.24146,4.2405349999999995,12.664007
3.2611049999999997,9.383987999999999,6.195914
9.154032,3.650487,7.6382080000000006
7.409744999999999,3.6758159999999993,9.613448000000002
9.63827,9.098144999999999,6.924007
2.3025389999999994,9.665582999999998,10.251147
5.5437840000000005,4.628414,11.283737
3.3266539999999996,3.1535959999999994,7.62826
9.589970999999998,4.301,13.222681999999999
5.599397,3.6219870000000007,12.245335
3.6788600000000002,8.835929,5.989303
4.353834,3.4687660000000005,6.950937000000001
3.336665,11.107351999999999,14.474540999999999
9.905588999999999,9.201964,12.273291
2.2867569999999997,4.054819,9.868447
8.958796,13.422159999999998,9.999512
12.005063,13.701703,11.773688
2.9189299999999996,4.213767,12.978044
2.2767339999999994,4.365726999999999,6.541637999999999
7.780535999999999,9.598144,11.397142
8.044037,10.519865,15.189748
9.183309000000001,10.143949,15.838758000000002
2.4128190000000007,4.382634000000001,13.138829000000001
2.83648,4.968442,5.904916999999999
2.923895,3.4463920000000003,10.644137
9.119819,11.759660999999998,15.004473999999998
7.5349509999999995,13.682208999999999,12.926283000000002
5.885019000000001,12.434580999999998,6.349011999999999
3.2477039999999997,5.16987,14.477964
10.516479,9.622225,7.98508
0.07598800000000061,13.487615000000002,11.161156
8.332624,9.160657,13.311250000000001
2.998883,7.587275,5.735716
8.920833,10.206384,5.970443000000001
5.811382,3.822971000000001,11.228576
10.790575,14.721407000000001,15.526402000000001
11.870997000000001,12.309552,8.569608
9.947358,4.330463000000001,7.988435999999999
7.225527,3.456811000000001,8.398003000000001
0.33971899999999966,13.277186999999998,8.224333999999999
11.874703,12.027387000000001,10.763126
7.162826000000001,3.7827399999999995,14.444045000000001
2.0840419999999993,10.406804,14.347191999999998
7.520611,13.130562,14.674227000000002
7.760588000000001,13.923816000000002,13.811999
2.4929110000000003,13.274353999999999,12.835443000000001
10.987181,11.478349000000001,8.053716999999999
2.5520959999999997,13.734779,9.389298
11.169677,12.373188,7.234052
9.799944,9.073742,7.537024000000001
11.916692000000001,11.86892,7.950633
8.711656999999999,13.711084,7.293605000000001
2.139158,10.814502000000001,8.595377
2.845922,3.6053230000000003,10.314985
11.345939000000001,14.400436,9.751610999999999
12.324883000000002,13.407096999999998,6.428888000000001
10.669454,13.590844999999998,8.366064999999999
11.165716,11.195634000000002,13.501672000000001
7.876722999999999,11.544243000000002,10.837485000000001
10.735157999999998,8.456461999999998,15.605198999999999
11.810052000000002,11.351009,14.200978999999998
6.64599,9.742070000000002,15.410058999999999
6.566294000000001,7.183490999999999,7.548945
7.654342000000001,13.255983,7.964495000000001
5.752496,13.333336000000001,10.298582999999999
1.878997,13.101991,13.894786
11.986985,3.289192,15.418988000000002
1.895111,14.085638,14.481489
1.637994,11.510651000000001,6.510994999999999
2.246130000000001,13.600266,14.220320000000001
2.041614,5.422351,5.269316
2.295495,12.536493,7.435849
2.028499,9.280992999999999,7.3925670000000006
2.389499,8.287562999999999,13.936806
2.3429979999999997,11.202494,13.392944
8.115495,12.124599,14.430407
1.8888869999999995,11.265279999999999,12.671154000000001
11.177865,11.500709,9.037303
8.181871,11.387853,7.338795999999999
4.257530999999999,13.904096000000001,14.316513999999998
11.544868000000001,10.090109000000002,14.582704000000001
12.194873999999999,13.277190999999998,11.738782
9.230215999999999,12.580289,4.207406000000001
9.084259,11.075272000000002,11.674049
11.548075999999998,10.308883999999999,11.357023
11.192459,13.184603,4.562009
3.395237,11.254542999999998,13.347302
7.986799,14.462579000000002,6.026634
6.684184,4.614553000000001,10.999056
3.414103,12.960956,15.774759
7.438333000000001,12.393742999999999,14.129171
8.772931,13.017527,8.465577
0.22900100000000023,10.763520999999999,14.400631
1.7020030000000004,2.800168,6.547037999999999
1.6215989999999998,14.734464,5.252529
0.34550699999999956,13.038793,5.948533
6.172636,3.0485679999999995,11.918066000000001
1.919034,2.5500410000000002,8.285530999999999
6.385605000000001,3.2895399999999997,13.75805
4.799544000000001,10.280095,
1.8655170000000005,3.5120320000000005,
1.6000139999999998,3.744020999999999,
0.3365020000000003,4.024522,
1.723008,12.426054999999998,
2.098509999999999,3.194514,
4.151515000000001,3.909014,
11.962157999999999,,
