40,45,50,55,60
6.625261999999999,12.605709,5.335324,11.297534,15.569768000000002
14.739936,15.104569000000001,12.604284,14.473682,8.73956
15.766961,13.797146000000001,13.298486,11.500395000000001,15.273369
10.378812,13.319121999999998,2.988549,14.390517999999998,16.003464
8.681792,12.273242,10.313962,12.479671999999997,14.036199
13.091217,12.477343999999999,10.150618000000001,5.822949,15.669443
5.544975,15.659055000000002,12.615421999999999,14.175346999999999,15.931170000000002
8.780372,13.593233999999999,12.252849,12.694736000000002,13.029498
,,4.486419,,
,,9.078976,,
,,7.794814,,
,,4.496842,,
,,8.556864000000001,,
,,12.256661000000001,,
,,9.856695,,
,,9.300899,,
