40,45,50,55,60
14.028843,4.8514219999999995,10.231796,10.312985999999999,14.03034
8.264008,4.885193999999999,8.469631999999999,10.851617,8.997583
11.595617,5.849709,10.728448,5.489626,10.974306
14.571621,12.125127,3.68427,4.834453000000001,12.624234000000001
13.61426,4.359105,3.3728499999999997,5.426576,8.983656
0.0,10.03001,6.635451000000001,12.331153999999998,7.34134
15.833934,4.678164000000001,4.394978,10.379073000000002,8.290466
7.533440000000001,5.254278,10.677757999999999,10.578961,13.620265999999999
,,6.675302,,
,,4.768560000000001,,
,,5.454477000000001,,
,,4.41345,,
,,3.325182,,
,,4.348300999999999,,
