40,45,50,55,60
14.189359000000001,14.941718999999999,12.248472,10.267807,0.0
8.873076000000001,13.551795,10.884679,13.075826,10.738788
9.316485,14.873771999999999,12.993978,12.022901000000001,8.588978000000001
14.929416000000002,15.135686000000002,9.775532,4.795841,15.080385999999999
9.960725,14.911537,3.219414,14.465399999999999,8.646536000000001
7.778838,15.606349,3.9082999999999997,14.801724,11.660463
9.722983,14.61599,12.41229,12.395106000000002,11.096094999999998
9.417109,12.738252000000001,13.399181000000002,12.682302000000002,0.0
,,11.756167000000001,,
,,12.251934,,
,,8.959461,,
,,11.823872,,
,,12.077897,,
,,12.891316000000002,,
,,3.623801,,
