40,45,50,55,60
4.824210000000001,5.430117,13.074894999999998,10.807535,11.212451
7.911949999999999,5.527933999999999,3.988757,11.714852999999998,13.13606
12.765467,11.34837,3.375368,6.186280999999999,14.329986
14.499214,14.5516,8.870726,13.467197000000002,16.549782
7.245429,5.586070000000001,9.130249,14.626102,17.177785
14.259340000000002,4.665716000000001,10.261087,14.874215,11.998057
7.692498999999999,12.942723999999998,3.4940710000000004,13.635027999999998,16.355911
11.351948,6.395148000000001,3.9087899999999998,14.887827,15.819958
,,4.003157999999999,,
,,10.211495000000001,,
,,8.62464,,
,,6.958815000000001,,
,,3.3714889999999995,,
,,4.315539,,
,,10.038561,,
