raw_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y
1000006787582057275,29247857075,2.000000,286505,0.000000,2,-0.223223,0.054529,0.973241,0.000000,0.000000,0.000000,-0.065167,0.055054,-0.434963,0.054998,-0.215963,0.055434,0.974827,-0.030687,0.000000,0.000000,0.192524,2,-0.092095,0.055880,-0.230448,0.053623,0.971606,0.030687,0.000000,0.000000,0.165957,2,-0.408198,0.054173
1000006787592076735,29257876535,2.000000,286506,0.000000,2,-0.224218,0.052944,0.973100,0.000000,0.000000,0.000000,-0.066359,0.053463,-0.436159,0.053408,-0.219325,0.055142,0.974092,-0.030687,0.000000,0.000000,0.192860,2,-0.096198,0.055626,-0.229095,0.050749,0.972080,0.030687,0.000000,0.000000,0.166341,2,-0.406501,0.051247
1000006787602096792,29267896592,2.000000,286507,0.000000,2,-0.229788,0.052821,0.971806,0.000000,0.000000,0.000000,-0.073156,0.053408,-0.443006,0.053353,-0.223063,0.055766,0.973208,-0.030687,0.000000,0.000000,0.192644,2,-0.100783,0.056306,-0.236481,0.049882,0.970355,0.030687,0.000000,0.000000,0.166520,2,-0.415547,0.050458
1000006787612116459,29277916259,2.000000,286508,0.000000,2,-0.211356,0.049229,0.976169,0.000000,0.000000,0.000000,-0.050712,0.049562,-0.420389,0.049510,-0.216196,0.052011,0.974964,-0.030687,0.000000,0.000000,0.191359,2,-0.092332,0.052424,-0.206498,0.046439,0.977344,0.030687,0.000000,0.000000,0.166597,2,-0.379021,0.046651
1000006787622136018,29287935818,2.000000,286509,0.000000,2,-0.176866,0.040481,0.983402,0.000000,0.000000,0.000000,-0.009384,0.040468,-0.378805,0.040425,-0.168030,0.037365,0.985073,-0.030687,0.000000,0.000000,0.190163,2,-0.034299,0.037294,-0.185654,0.043583,0.981648,0.030687,0.000000,0.000000,0.166402,2,-0.354041,0.043597
1000006787632155521,29297955321,2.000000,286510,0.000000,2,-0.169805,0.041197,0.984616,0.000000,0.000000,0.000000,-0.001039,0.041134,-0.370426,0.041090,-0.173238,0.039293,0.984096,-0.030687,0.000000,0.000000,0.190227,2,-0.040495,0.039254,-0.166366,0.043103,0.985122,0.030687,0.000000,0.000000,0.164106,2,-0.331211,0.042969
1000006787642174932,29307974732,2.000000,286511,0.000000,2,-0.138268,0.034252,0.989802,0.000000,0.000000,0.000000,0.035965,0.034030,-0.333289,0.033992,-0.124732,0.027641,0.991805,-0.030687,0.000000,0.000000,0.187914,2,0.016564,0.027413,-0.151715,0.040826,0.987581,0.030687,0.000000,0.000000,0.164557,2,-0.314004,0.040602
1000006787652194337,29317994137,2.000000,286512,0.000000,2,-0.135110,0.034780,0.990220,0.000000,0.000000,0.000000,0.039638,0.034540,-0.329610,0.034502,-0.134874,0.029980,0.990409,-0.030687,0.000000,0.000000,0.187956,2,0.004738,0.029771,-0.135343,0.039577,0.990008,0.030687,0.000000,0.000000,0.164682,2,-0.294923,0.039267
1000006787662214043,29328013843,2.000000,286513,0.000000,2,-0.110950,0.037255,0.993128,0.000000,0.000000,0.000000,0.067612,0.036891,-0.301607,0.036851,-0.087085,0.030622,0.995730,-0.030687,0.000000,0.000000,0.188750,2,0.060061,0.030251,-0.134607,0.043826,0.989929,0.030687,0.000000,0.000000,0.164720,2,-0.294095,0.043484
1000006787672233685,29338033485,2.000000,286514,0.000000,2,-0.094403,0.034325,0.994942,0.000000,0.000000,0.000000,0.086666,0.033932,-0.282545,0.033894,-0.094972,0.030686,0.995007,-0.030687,0.000000,0.000000,0.187693,2,0.050986,0.030336,-0.093833,0.037962,0.994864,0.030687,0.000000,0.000000,0.165460,2,-0.247083,0.037486
1000006787682252972,29348052772,2.000000,286515,0.000000,2,-0.061802,0.030776,0.997614,0.000000,0.000000,0.000000,0.123981,0.030348,-0.245276,0.030313,-0.046219,0.024848,0.998622,-0.030687,0.000000,0.000000,0.187510,2,0.106832,0.024483,-0.077332,0.036683,0.996330,0.030687,0.000000,0.000000,0.165228,2,-0.228230,0.036172
1000006787692272254,29358072054,2.000000,286516,0.000000,2,-0.068566,0.031978,0.997134,0.000000,0.000000,0.000000,0.116258,0.031547,-0.252984,0.031511,-0.058442,0.027997,0.997898,-0.030687,0.000000,0.000000,0.187027,2,0.092879,0.027601,-0.078665,0.035950,0.996253,0.030687,0.000000,0.000000,0.164989,2,-0.229747,0.035453
1000006787702291717,29368091517,2.000000,286517,0.000000,2,-0.024133,0.028883,0.999291,0.000000,0.000000,0.000000,0.166865,0.028436,-0.202540,0.028402,-0.009662,0.026355,0.999606,-0.030687,0.000000,0.000000,0.187897,2,0.148431,0.025941,-0.038586,0.031402,0.998762,0.030687,0.000000,0.000000,0.164707,2,-0.184218,0.030895
1000006787712311216,29378111016,2.000000,286518,0.000000,2,-0.029365,0.028369,0.999166,0.000000,0.000000,0.000000,0.160917,0.027934,-0.208460,0.027901,-0.017140,0.023323,0.999581,-0.030687,0.000000,0.000000,0.186933,2,0.139932,0.022960,-0.041573,0.033406,0.998577,0.030687,0.000000,0.000000,0.164606,2,-0.187603,0.032870
1000006787722330946,29388130746,2.000000,286519,0.000000,2,0.013359,0.025569,0.999584,0.000000,0.000000,0.000000,0.209476,0.025169,-0.160169,0.025139,0.032927,0.019665,0.999264,-0.030687,0.000000,0.000000,0.186989,2,0.196850,0.019369,-0.006219,0.031465,0.999485,0.030687,0.000000,0.000000,0.165276,2,-0.147619,0.030934
1000006787732350868,29398150668,2.000000,286520,0.000000,2,0.006461,0.025958,0.999642,0.000000,0.000000,0.000000,0.201634,0.025550,-0.167959,0.025519,0.016822,0.020547,0.999647,-0.030687,0.000000,0.000000,0.186574,2,0.178532,0.020229,-0.003899,0.031364,0.999500,0.030687,0.000000,0.000000,0.165177,2,-0.144999,0.030835
1000006787742370455,29408170255,2.000000,286521,0.000000,2,0.047217,0.031736,0.998380,0.000000,0.000000,0.000000,0.248064,0.031270,-0.121898,0.031234,0.060753,0.021964,0.997911,-0.030687,0.000000,0.000000,0.183631,2,0.228578,0.021659,0.033660,0.041506,0.998571,0.030687,0.000000,0.000000,0.169848,2,-0.102532,0.040837
1000006787752389918,29418189718,2.000000,286522,0.000000,2,0.040114,0.015936,0.999068,0.000000,0.000000,0.000000,0.239926,0.015704,-0.129939,0.015682,0.049185,-0.002898,0.998785,-0.030687,0.000000,0.000000,0.181312,2,0.215360,-0.002827,0.031025,0.034765,0.998914,0.030687,0.000000,0.000000,0.167084,2,-0.105523,0.034196
1000006787762409383,29428209183,2.000000,286523,0.000000,2,0.048409,0.014898,0.998716,0.000000,0.000000,0.000000,0.249391,0.014688,-0.120557,0.014666,0.037567,-0.000247,0.999294,-0.030687,0.000000,0.000000,0.181056,2,0.202124,-0.000218,0.059219,0.030015,0.997794,0.030687,0.000000,0.000000,0.166317,2,-0.073579,0.029558
1000006787772429025,29438228825,2.000000,286524,0.000000,2,0.081121,0.026683,0.996347,0.000000,0.000000,0.000000,0.286896,0.026347,-0.083441,0.026316,0.102702,0.025430,0.994387,-0.030687,0.000000,0.000000,0.187124,2,0.276737,0.025159,0.059426,0.027929,0.997842,0.030687,0.000000,0.000000,0.165619,2,-0.073348,0.027503
1000006787782448359,29448248159,2.000000,286525,0.000000,2,0.085731,0.026435,0.995968,0.000000,0.000000,0.000000,0.292201,0.026112,-0.078194,0.026081,0.100277,0.025882,0.994623,-0.030687,0.000000,0.000000,0.187202,2,0.273941,0.025600,0.071129,0.026984,0.997102,0.030687,0.000000,0.000000,0.165011,2,-0.060047,0.026593
1000006787792467753,29458267553,2.000000,286526,0.000000,2,0.052819,0.029682,0.998163,0.000000,0.000000,0.000000,0.254458,0.029254,-0.115557,0.029220,0.055560,0.019268,0.998269,-0.030687,0.000000,0.000000,0.183998,2,0.222644,0.018997,0.050073,0.040090,0.997941,0.030687,0.000000,0.000000,0.169199,2,-0.083937,0.039468
1000006787802487386,29468287186,2.000000,286527,0.000000,2,0.005617,0.019050,0.999803,0.000000,0.000000,0.000000,0.200668,0.018755,-0.168908,0.018730,0.016336,0.006290,0.999847,-0.030687,0.000000,0.000000,0.181498,2,0.177976,0.006209,-0.005099,0.031800,0.999481,0.030687,0.000000,0.000000,0.164126,2,-0.146354,0.031264
1000006787812506933,29478306733,2.000000,286528,0.000000,2,-0.031999,0.033570,0.998924,0.000000,0.000000,0.000000,0.157922,0.033058,-0.211453,0.033021,-0.027348,0.029079,0.999203,-0.030687,0.000000,0.000000,0.189834,2,0.128318,0.028631,-0.036646,0.038056,0.998603,0.030687,0.000000,0.000000,0.161939,2,-0.182030,0.037443
1000006787822526557,29488326357,2.000000,286529,0.000000,2,-0.042416,0.029180,0.998674,0.000000,0.000000,0.000000,0.146071,0.028745,-0.223249,0.028712,-0.027032,0.026452,0.999285,-0.030687,0.000000,0.000000,0.188863,2,0.128680,0.026045,-0.057766,0.031897,0.997820,0.030687,0.000000,0.000000,0.160609,2,-0.205962,0.031409
1000006787832545881,29498345681,2.000000,286530,0.000000,2,-0.041158,0.029970,0.998703,0.000000,0.000000,0.000000,0.147502,0.029522,-0.221825,0.029488,-0.028857,0.028234,0.999185,-0.030687,0.000000,0.000000,0.187973,2,0.126601,0.027800,-0.053439,0.031700,0.998068,0.030687,0.000000,0.000000,0.160505,2,-0.201051,0.031208
1000006787842565224,29508365024,2.000000,286531,0.000000,2,-0.012350,0.018869,0.999746,0.000000,0.000000,0.000000,0.180252,0.018577,-0.189203,0.018553,0.002438,0.006935,0.999973,-0.030687,0.000000,0.000000,0.185431,2,0.162183,0.006843,-0.027121,0.030786,0.999158,0.030687,0.000000,0.000000,0.161954,2,-0.171243,0.030277
1000006787852585097,29518384897,2.000000,286532,0.000000,2,-0.018543,0.020950,0.999609,0.000000,0.000000,0.000000,0.173216,0.020626,-0.196207,0.020600,-0.005990,0.011452,0.999916,-0.030687,0.000000,0.000000,0.184699,2,0.152607,0.011283,-0.031081,0.030435,0.999053,0.030687,0.000000,0.000000,0.161587,2,-0.175723,0.029935
1000006787862604735,29528404535,2.000000,286533,0.000000,2,-0.005809,0.021745,0.999747,0.000000,0.000000,0.000000,0.187685,0.021405,-0.181816,0.021378,0.008978,0.014742,0.999851,-0.030687,0.000000,0.000000,0.187420,2,0.169614,0.014518,-0.020588,0.028739,0.999375,0.030687,0.000000,0.000000,0.161461,2,-0.163855,0.028259
1000006787872624298,29538424098,2.000000,286534,0.000000,2,0.005159,0.018216,0.999821,0.000000,0.000000,0.000000,0.200146,0.017934,-0.169426,0.017910,0.006083,0.013896,0.999885,-0.030687,0.000000,0.000000,0.186187,2,0.166325,0.013686,0.004234,0.022535,0.999737,0.030687,0.000000,0.000000,0.161044,2,-0.135811,0.022154
1000006787882643909,29548443709,2.000000,286535,0.000000,2,0.021648,0.018018,0.999603,0.000000,0.000000,0.000000,0.218897,0.017743,-0.150804,0.017720,0.042141,0.011788,0.999042,-0.030687,0.000000,0.000000,0.187408,2,0.207336,0.011623,0.001132,0.024244,0.999705,0.030687,0.000000,0.000000,0.160881,2,-0.139314,0.023834
1000006787892663096,29558462896,2.000000,286536,0.000000,2,0.017897,0.020112,0.999638,0.000000,0.000000,0.000000,0.214631,0.019801,-0.155042,0.019776,0.028620,0.016528,0.999454,-0.030687,0.000000,0.000000,0.187506,2,0.191947,0.016281,0.007168,0.023694,0.999694,0.030687,0.000000,0.000000,0.161475,2,-0.132496,0.023293
1000006787902682470,29568482270,0.668049,286537,0.000000,2,0.039675,-0.000950,0.999212,0.000000,0.000000,0.000000,0.239416,-0.000909,-0.130437,-0.000917,0.054654,-0.022464,0.998253,-0.030687,0.000000,0.000000,0.176780,2,0.221613,-0.022094,0.024650,0.020592,0.999484,0.030687,0.000000,0.000000,0.160057,2,-0.112745,0.020250
1000006787912702661,29578502461,2.000000,286538,0.000000,2,0.049270,0.001347,0.998785,0.000000,0.000000,0.000000,0.250364,0.001351,-0.119584,0.001341,0.046774,-0.020557,0.998694,-0.030687,0.000000,0.000000,0.176970,2,0.212622,-0.020207,0.051743,0.023243,0.998390,0.030687,0.000000,0.000000,0.162307,2,-0.082074,0.022880
1000006787922722461,29588522261,2.000000,286539,0.000000,2,0.046629,-0.000486,0.998912,0.000000,0.000000,0.000000,0.247348,-0.000453,-0.122573,-0.000461,0.047436,-0.023481,0.998598,-0.030687,0.000000,0.000000,0.177122,2,0.213381,-0.023087,0.045796,0.022511,0.998697,0.030687,0.000000,0.000000,0.161855,2,-0.088814,0.022153
1000006787932742266,29598542066,0.686272,286540,0.000000,2,0.080614,-0.003601,0.996739,0.000000,0.000000,0.000000,0.286269,-0.003526,-0.084037,-0.003531,0.109839,-0.024622,0.993644,-0.030687,0.000000,0.000000,0.180916,2,0.284982,-0.024327,0.051138,0.017528,0.998538,0.030687,0.000000,0.000000,0.161365,2,-0.082765,0.017255
1000006787942762312,29608562112,0.880752,286541,0.000000,2,0.079311,-0.002728,0.996846,0.000000,0.000000,0.000000,0.284771,-0.002665,-0.085518,-0.002671,0.100462,-0.019604,0.994748,-0.030687,0.000000,0.000000,0.180583,2,0.274138,-0.019343,0.058028,0.014208,0.998214,0.030687,0.000000,0.000000,0.160705,2,-0.074954,0.013995
1000006787952781869,29618581669,2.000000,286542,0.000000,2,0.080728,-0.001667,0.996735,0.000000,0.000000,0.000000,0.286400,-0.001618,-0.083907,-0.001625,0.095067,-0.016587,0.995333,-0.030687,0.000000,0.000000,0.180140,2,0.267915,-0.016353,0.066320,0.013290,0.997710,0.030687,0.000000,0.000000,0.160253,2,-0.065537,0.013098
1000006787962801309,29628601109,2.000000,286543,0.000000,2,0.085445,-0.000661,0.996343,0.000000,0.000000,0.000000,0.291826,-0.000627,-0.078541,-0.000635,0.094494,-0.013566,0.995433,-0.030687,0.000000,0.000000,0.179669,2,0.267250,-0.013369,0.076360,0.012264,0.997005,0.030687,0.000000,0.000000,0.160141,2,-0.054115,0.012097
1000006787972821223,29638621023,2.000000,286544,0.000000,2,0.089133,-0.000059,0.996020,0.000000,0.000000,0.000000,0.296074,-0.000033,-0.074341,-0.000042,0.098244,-0.011238,0.995099,-0.030687,0.000000,0.000000,0.179000,2,0.271566,-0.011074,0.079988,0.011137,0.996734,0.030687,0.000000,0.000000,0.160428,2,-0.049983,0.010990
1000006787982840940,29648640740,2.000000,286545,0.000000,2,0.094330,-0.000389,0.995541,0.000000,0.000000,0.000000,0.302069,-0.000359,-0.068415,-0.000367,0.103821,-0.011693,0.994527,-0.030687,0.000000,0.000000,0.178743,2,0.278000,-0.011529,0.084801,0.010935,0.996338,0.030687,0.000000,0.000000,0.160690,2,-0.044494,0.010794
1000006787992860305,29658660105,2.000000,286546,0.000000,2,0.099038,-0.000511,0.995084,0.000000,0.000000,0.000000,0.307508,-0.000480,-0.063041,-0.000488,0.107731,-0.011762,0.994111,-0.030687,0.000000,0.000000,0.178251,2,0.282515,-0.011603,0.090311,0.010759,0.995856,0.030687,0.000000,0.000000,0.160373,2,-0.038202,0.010626
1000006788002879861,29668679661,2.000000,286547,0.000000,2,0.104677,-0.000346,0.994506,0.000000,0.000000,0.000000,0.314032,-0.000317,-0.056596,-0.000325,0.113134,-0.012618,0.993500,-0.030687,0.000000,0.000000,0.177753,2,0.288766,-0.012456,0.096182,0.011948,0.995292,0.030687,0.000000,0.000000,0.160323,2,-0.031485,0.011805
1000006788012899579,29678699379,2.000000,286548,0.000000,2,0.109818,-0.001339,0.993951,0.000000,0.000000,0.000000,0.319992,-0.001299,-0.050710,-0.001306,0.119160,-0.012577,0.992795,-0.030687,0.000000,0.000000,0.177370,2,0.295751,-0.012424,0.100433,0.009922,0.994894,0.030687,0.000000,0.000000,0.160079,2,-0.026618,0.009810
1000006788022919061,29688718861,2.000000,286549,0.000000,2,0.113289,-0.001998,0.993560,0.000000,0.000000,0.000000,0.324020,-0.001951,-0.046733,-0.001958,0.122625,-0.011877,0.992382,-0.030687,0.000000,0.000000,0.177028,2,0.299771,-0.011737,0.103911,0.007902,0.994555,0.030687,0.000000,0.000000,0.159696,2,-0.022633,0.007819
1000006788032938467,29698738267,2.000000,286550,0.000000,2,0.115852,-0.001184,0.993266,0.000000,0.000000,0.000000,0.326999,-0.001146,-0.043793,-0.001153,0.123745,-0.011426,0.992248,-0.030687,0.000000,0.000000,0.176792,2,0.301073,-0.011291,0.107924,0.009077,0.994118,0.030687,0.000000,0.000000,0.159695,2,-0.018025,0.008983
1000006788042958308,29708758108,2.000000,286551,0.000000,2,0.117691,-0.000766,0.993050,0.000000,0.000000,0.000000,0.329139,-0.000733,-0.041681,-0.000741,0.125037,-0.010850,0.992093,-0.030687,0.000000,0.000000,0.176555,2,0.302573,-0.010722,0.110314,0.009336,0.993853,0.030687,0.000000,0.000000,0.159616,2,-0.015278,0.009240
1000006788052977951,29718777751,2.000000,286552,0.000000,2,0.118881,-0.000747,0.992908,0.000000,0.000000,0.000000,0.330523,-0.000714,-0.040315,-0.000722,0.127028,-0.010638,0.991842,-0.030687,0.000000,0.000000,0.176365,2,0.304888,-0.010515,0.110698,0.009163,0.993812,0.030687,0.000000,0.000000,0.159578,2,-0.014836,0.009070
1000006788062997581,29728797381,2.000000,286553,0.000000,2,0.120953,-0.000357,0.992658,0.000000,0.000000,0.000000,0.332936,-0.000328,-0.037934,-0.000336,0.129347,-0.010749,0.991541,-0.030687,0.000000,0.000000,0.176053,2,0.307588,-0.010628,0.112519,0.010056,0.993599,0.030687,0.000000,0.000000,0.159681,2,-0.012742,0.009955
1000006788073017162,29738816962,2.000000,286554,0.000000,2,0.121508,0.001083,0.992590,0.000000,0.000000,0.000000,0.333583,0.001098,-0.037295,0.001088,0.129069,-0.010103,0.991584,-0.030687,0.000000,0.000000,0.175888,2,0.307263,-0.009987,0.113910,0.012290,0.993415,0.030687,0.000000,0.000000,0.159588,2,-0.011138,0.012165
1000006788083036672,29748836472,2.000000,286555,0.000000,2,0.122349,0.001179,0.992486,0.000000,0.000000,0.000000,0.334562,0.001193,-0.036329,0.001184,0.130184,-0.010029,0.991439,-0.030687,0.000000,0.000000,0.175690,2,0.308561,-0.009915,0.114476,0.012408,0.993349,0.030687,0.000000,0.000000,0.159421,2,-0.010486,0.012283
1000006788093055766,29758855566,2.000000,286556,0.000000,2,0.123485,0.001251,0.992346,0.000000,0.000000,0.000000,0.335887,0.001264,-0.035022,0.001255,0.131405,-0.009782,0.991281,-0.030687,0.000000,0.000000,0.175454,2,0.309983,-0.009672,0.115526,0.012306,0.993228,0.030687,0.000000,0.000000,0.159183,2,-0.009277,0.012182
1000006788103075485,29768875285,2.000000,286557,0.023977,2,0.123864,0.001314,0.992298,0.000000,0.000000,0.000000,0.336329,0.001327,-0.034586,0.001317,0.131790,-0.009819,0.991229,-0.030687,0.000000,0.000000,0.175239,2,0.310433,-0.009709,0.115898,0.012469,0.993183,0.030687,0.000000,0.000000,0.159032,2,-0.008848,0.012344
1000006788113096021,29778895821,2.000000,286558,0.062889,2,0.124320,0.001469,0.992241,0.000000,0.000000,0.000000,0.336861,0.001480,-0.034061,0.001471,0.132356,-0.009772,0.991154,-0.030687,0.000000,0.000000,0.175113,2,0.311091,-0.009663,0.116244,0.012732,0.993139,0.030687,0.000000,0.000000,0.158910,2,-0.008449,0.012605
1000006788123115676,29788915476,2.000000,286559,0.545329,2,0.124348,0.001937,0.992237,0.000000,0.000000,0.000000,0.336894,0.001944,-0.034028,0.001934,0.132877,-0.009743,0.991085,-0.030687,0.000000,0.000000,0.175006,2,0.311700,-0.009635,0.115775,0.013642,0.993182,0.030687,0.000000,0.000000,0.158804,2,-0.008989,0.013504
1000006788133135265,29798935065,2.000000,286560,0.555188,2,0.125203,0.001960,0.992129,0.000000,0.000000,0.000000,0.337892,0.001966,-0.033044,0.001956,0.134314,-0.010193,0.990886,-0.030687,0.000000,0.000000,0.174909,2,0.313376,-0.010084,0.116043,0.014140,0.993144,0.030687,0.000000,0.000000,0.158724,2,-0.008679,0.013997
1000006788143154660,29808954460,2.000000,286561,0.573875,2,0.125572,0.001882,0.992083,0.000000,0.000000,0.000000,0.338323,0.001889,-0.032619,0.001879,0.135185,-0.010884,0.990761,-0.030687,0.000000,0.000000,0.174801,2,0.314393,-0.010770,0.115905,0.014678,0.993152,0.030687,0.000000,0.000000,0.158692,2,-0.008837,0.014529
1000006788153174044,29818973844,2.000000,286562,0.628083,2,0.126531,0.002243,0.991960,0.000000,0.000000,0.000000,0.339442,0.002247,-0.031515,0.002237,0.136863,-0.010890,0.990530,-0.030687,0.000000,0.000000,0.174661,2,0.316353,-0.010778,0.116136,0.015409,0.993114,0.030687,0.000000,0.000000,0.158646,2,-0.008569,0.015252
1000006788163193583,29828993383,2.000000,286563,0.644426,2,0.129045,0.001661,0.991637,0.000000,0.000000,0.000000,0.342379,0.001671,-0.028618,0.001661,0.141272,-0.012432,0.989893,-0.030687,0.000000,0.000000,0.174565,2,0.321510,-0.012316,0.116734,0.015798,0.993038,0.030687,0.000000,0.000000,0.158570,2,-0.007880,0.015638
1000006788173213329,29839013129,2.000000,286564,0.716996,2,0.128909,0.001639,0.991655,0.000000,0.000000,0.000000,0.342219,0.001649,-0.028776,0.001640,0.140826,-0.012558,0.989955,-0.030687,0.000000,0.000000,0.174458,2,0.320989,-0.012440,0.116910,0.015879,0.993016,0.030687,0.000000,0.000000,0.158487,2,-0.007677,0.015718
1000006788183233039,29849032839,2.000000,286565,0.774759,2,0.128690,0.000971,0.991684,0.000000,0.000000,0.000000,0.341963,0.000987,-0.029028,0.000978,0.140470,-0.012408,0.990007,-0.030687,0.000000,0.000000,0.174378,2,0.320571,-0.012291,0.116832,0.014390,0.993047,0.030687,0.000000,0.000000,0.158336,2,-0.007769,0.014246
1000006788193252310,29859052110,2.000000,286566,0.824308,2,0.130823,0.001447,0.991405,0.000000,0.000000,0.000000,0.344457,0.001459,-0.026569,0.001450,0.144148,-0.013438,0.989465,-0.030687,0.000000,0.000000,0.174108,2,0.324879,-0.013320,0.117398,0.016383,0.992950,0.030687,0.000000,0.000000,0.158205,2,-0.007113,0.016218
1000006788203271799,29869071599,2.000000,286567,0.292355,2,0.088719,0.003202,0.996052,0.000000,0.000000,0.000000,0.295598,0.003185,-0.074812,0.003174,0.092087,-0.017140,0.995604,-0.030687,0.000000,0.000000,0.170985,2,0.264486,-0.016895,0.085312,0.023552,0.996076,0.030687,0.000000,0.000000,0.156901,2,-0.043890,0.023236
1000006788213291465,29879091265,2.000000,286568,0.256637,2,0.094041,0.000372,0.995568,0.000000,0.000000,0.000000,0.301735,0.000393,-0.068745,0.000384,0.096361,-0.016967,0.995202,-0.030687,0.000000,0.000000,0.171567,2,0.269406,-0.016730,0.091691,0.017719,0.995630,0.030687,0.000000,0.000000,0.153110,2,-0.036614,0.017493
1000006788223310951,29889110751,0.177042,286569,0.000000,2,0.085328,0.024746,0.996046,0.000000,0.000000,0.000000,0.291732,0.024444,-0.078655,0.024414,0.097284,-0.019312,0.995069,-0.030687,0.000000,0.000000,0.172081,2,0.270473,-0.019049,0.073196,0.068787,0.994943,0.030687,0.000000,0.000000,0.161180,2,-0.057532,0.067907
1000006788233330743,29899130543,2.000000,286570,0.000000,2,0.080863,0.038771,0.995971,0.000000,0.000000,0.000000,0.286649,0.038285,-0.083712,0.038244,0.087810,0.014528,0.996031,-0.030687,0.000000,0.000000,0.168494,2,0.259564,0.014361,0.073870,0.062971,0.995278,0.030687,0.000000,0.000000,0.160613,2,-0.056795,0.062146
1000006788243350516,29909150316,2.000000,286571,0.000000,2,0.079106,0.036378,0.996202,0.000000,0.000000,0.000000,0.284616,0.035916,-0.085717,0.035877,0.087465,0.014589,0.996061,-0.030687,0.000000,0.000000,0.168716,2,0.259168,0.014421,0.070705,0.058142,0.995801,0.030687,0.000000,0.000000,0.159778,2,-0.060426,0.057352
1000006788253370409,29919170209,2.000000,286572,0.000000,2,0.077714,0.035513,0.996343,0.000000,0.000000,0.000000,0.283012,0.035058,-0.087302,0.035019,0.089302,0.015054,0.995891,-0.030687,0.000000,0.000000,0.168899,2,0.261280,0.014882,0.066079,0.055959,0.996244,0.030687,0.000000,0.000000,0.158880,2,-0.065704,0.055176
1000006788263389914,29929189714,2.000000,286573,0.000000,2,0.077339,0.033027,0.996458,0.000000,0.000000,0.000000,0.282571,0.032602,-0.087732,0.032565,0.090469,0.014861,0.995788,-0.030687,0.000000,0.000000,0.169078,2,0.262621,0.014693,0.064160,0.051192,0.996626,0.030687,0.000000,0.000000,0.158201,2,-0.067906,0.050459
1000006788273409350,29939209150,2.000000,286574,0.000000,2,0.076280,0.031418,0.996591,0.000000,0.000000,0.000000,0.281348,0.031010,-0.088939,0.030975,0.089725,0.014467,0.995862,-0.030687,0.000000,0.000000,0.169172,2,0.261765,0.014303,0.062787,0.048370,0.996854,0.030687,0.000000,0.000000,0.157678,2,-0.069476,0.047667
1000006788283429030,29949228830,2.000000,286575,0.000000,2,0.074976,0.030620,0.996715,0.000000,0.000000,0.000000,0.279846,0.030220,-0.090422,0.030186,0.088627,0.015290,0.995947,-0.030687,0.000000,0.000000,0.169122,2,0.260505,0.015114,0.061278,0.045955,0.997062,0.030687,0.000000,0.000000,0.157210,2,-0.071200,0.045279
1000006788293447682,29959247482,2.000000,286576,0.000000,2,0.074935,0.031970,0.996676,0.000000,0.000000,0.000000,0.279804,0.031552,-0.090467,0.031516,0.088549,0.015259,0.995955,-0.030687,0.000000,0.000000,0.169204,2,0.260415,0.015083,0.061272,0.048682,0.996933,0.030687,0.000000,0.000000,0.157018,2,-0.071198,0.047971
1000006788303467451,29969267251,2.000000,286577,0.000000,2,0.073806,0.030812,0.996796,0.000000,0.000000,0.000000,0.278504,0.030407,-0.091751,0.030372,0.087387,0.015357,0.996056,-0.030687,0.000000,0.000000,0.169175,2,0.259079,0.015178,0.060180,0.046271,0.997115,0.030687,0.000000,0.000000,0.156976,2,-0.072447,0.045587
1000006788313487211,29979287011,2.000000,286578,0.000000,2,0.071967,0.030285,0.996947,0.000000,0.000000,0.000000,0.276391,0.029883,-0.093841,0.029848,0.084804,0.015753,0.996273,-0.030687,0.000000,0.000000,0.169444,2,0.256113,0.015566,0.059091,0.044820,0.997246,0.030687,0.000000,0.000000,0.156888,2,-0.073688,0.044153
1000006788323506736,29989306536,2.000000,286579,0.000000,2,0.071692,0.028917,0.997008,0.000000,0.000000,0.000000,0.276070,0.028532,-0.094156,0.028499,0.084925,0.015078,0.996273,-0.030687,0.000000,0.000000,0.169487,2,0.256251,0.014900,0.058418,0.042761,0.997376,0.030687,0.000000,0.000000,0.156838,2,-0.074459,0.042120
1000006788333526224,29999326024,2.000000,286580,0.000000,2,0.070747,0.026809,0.997134,0.000000,0.000000,0.000000,0.274979,0.026451,-0.095232,0.026420,0.085633,0.013025,0.996242,-0.030687,0.000000,0.000000,0.169888,2,0.257061,0.012876,0.055811,0.040601,0.997616,0.030687,0.000000,0.000000,0.156861,2,-0.077425,0.039984
1000006788343545586,30009345386,2.000000,286581,0.000000,2,0.069297,0.026231,0.997251,0.000000,0.000000,0.000000,0.273314,0.025878,-0.096878,0.025847,0.084418,0.012976,0.996346,-0.030687,0.000000,0.000000,0.169988,2,0.255665,0.012826,0.054127,0.039493,0.997753,0.030687,0.000000,0.000000,0.157027,2,-0.079338,0.038888
