epoch,HMD_rotation,gaze_forward
1660220149351797,0.9617439794853287,"[-0.021037988364696503, -0.028844185173511505, 0.9993625283241272]"
1660220149368298,0.9613125914638834,"[-0.02050342969596386, -0.02856038510799408, 0.9993817806243896]"
1660220149385301,0.96094011831586,"[-0.01993328519165516, -0.028277510777115822, 0.999401330947876]"
1660220149401802,0.9605965732337374,"[-0.019725047051906586, -0.027958707883954048, 0.9994144439697266]"
1660220149418304,0.9603439270693179,"[-0.019663933664560318, -0.027861477807164192, 0.9994183778762817]"
1660220149434803,0.9601293670679,"[-0.019696667790412903, -0.02759292535483837, 0.9994251728057861]"
1660220149451804,0.9600185993521311,"[-0.01989726722240448, -0.027616003528237343, 0.9994205832481384]"
1660220149468304,0.9599977711533675,"[-0.019996024668216705, -0.027601657435297966, 0.9994189739227295]"
1660220149484805,0.960037044094501,"[-0.020016305148601532, -0.027663344517350197, 0.9994168877601624]"
1660220149501806,0.9601324618373803,"[-0.019917896017432213, -0.027737952768802643, 0.9994167685508728]"
1660220149518303,0.9603458809009934,"[-0.019835688173770905, -0.027747701853513718, 0.9994181394577026]"
1660220149534807,0.9605113400166196,"[-0.01970888115465641, -0.027487250044941902, 0.999427855014801]"
1660220149551807,0.9607460875627438,"[-0.01961609162390232, -0.027027804404497147, 0.9994422197341919]"
1660220149568307,0.9609864587115176,"[-0.019531534984707832, -0.026841480284929276, 0.9994488954544067]"
1660220149584805,0.9611669661132676,"[-0.01952718012034893, -0.025622021406888962, 0.9994809627532959]"
1660220149601809,0.9612655495352743,"[-0.01945844665169716, -0.024586569517850876, 0.9995083212852478]"
1660220149618309,0.961345324604684,"[-0.019388828426599503, -0.02427777834236622, 0.9995172023773193]"
1660220149634812,0.9613736715110583,"[-0.019122794270515442, -0.02386568672955036, 0.9995322823524475]"
1660220149651811,0.961349260540252,"[-0.018945323303341866, -0.023626023903489113, 0.9995413422584534]"
1660220149668311,0.9613646482239199,"[-0.018818695098161697, -0.023632291704416275, 0.9995436072349548]"
1660220149685311,0.961378582193035,"[-0.018494369462132454, -0.02379511296749115, 0.9995457530021667]"
1660220149701812,0.9614194077587807,"[-0.01819608546793461, -0.024122240021824837, 0.9995434284210205]"
1660220149718312,0.9614797470501957,"[-0.01798926293849945, -0.024331608787178993, 0.9995420575141907]"
1660220149734813,0.9616041041768291,"[-0.01745213381946087, -0.024989593774080276, 0.9995353817939758]"
1660220149751813,0.9618230985416336,"[-0.01690443605184555, -0.025932008400559425, 0.9995207786560059]"
1660220149768314,0.9619832537789219,"[-0.016580913215875626, -0.026452789083123207, 0.9995125532150269]"
1660220149784815,0.9622428209354151,"[-0.015888532623648643, -0.02747192792594433, 0.9994962811470032]"
1660220149801816,0.962524637972606,"[-0.010059666819870472, -0.021613745018839836, 0.9997158050537109]"
1660220149818312,0.9628428233533164,"[-0.005946508143097162, -0.013266305439174175, 0.9998943209648132]"
1660220149834816,0.9632162699227733,"[0.0016702482243999839, 0.0017954655922949314, 0.9999970197677612]"
1660220149851817,0.9636049188639405,"[0.005262408405542374, 0.008652115240693092, 0.9999487400054932]"
1660220149868314,0.9639177401130508,"[0.006029780954122543, 0.010199475102126598, 0.9999297857284546]"
1660220149884814,0.9641920078178547,"[0.00702127767726779, 0.012307950295507908, 0.9998996257781982]"
1660220149901818,0.9644821696937528,"[0.007905563339591026, 0.012997672893106937, 0.9998842477798462]"
1660220149918315,0.9649356225751573,"[0.008232531137764454, 0.01293131709098816, 0.9998825192451477]"
1660220149934816,0.9655172512890897,"[0.013928361237049103, 0.020124396309256554, 0.9997004866600037]"
1660220149951820,0.9662391625593787,"[0.028261704370379448, 0.0524112768471241, 0.9982255697250366]"
1660220149968317,0.9670208621839254,"[0.07646278291940689, 0.13688667118549347, 0.9876312613487244]"
1660220149984822,0.9678676357616831,"[0.09935049712657928, 0.1752326488494873, 0.9795014262199402]"
1660220150001823,0.9687860804797289,"[0.1157328262925148, 0.19328100979328156, 0.9742937684059143]"
1660220150018319,0.9694610646426769,"[0.11817605793476105, 0.19067037105560303, 0.9745148420333862]"
1660220150034822,0.9701127586080617,"[0.11993268877267838, 0.18910442292690277, 0.9746053814888]"
1660220150051819,0.9707125465291119,"[0.119376540184021, 0.18933217227458954, 0.9746294617652893]"
1660220150068320,0.9711654344374652,"[0.11889849603176117, 0.18910716474056244, 0.9747315645217896]"
1660220150084821,0.9716817566443526,"[0.11744224280118942, 0.18840698897838593, 0.9750436544418335]"
1660220150101825,0.9722180185235864,"[0.11463680863380432, 0.18604792654514313, 0.9758301973342896]"
1660220150118322,0.9727634545475388,"[0.11391495168209076, 0.1853630691766739, 0.9760450124740601]"
1660220150134828,0.9732991060910342,"[0.11295093595981598, 0.18419978022575378, 0.9763772487640381]"
1660220150151827,0.9738048731907473,"[0.11194323003292084, 0.1832830011844635, 0.9766657948493958]"
1660220150168327,0.9743225479624014,"[0.11134012043476105, 0.18247920274734497, 0.976885199546814]"
1660220150184825,0.9747704956498051,"[0.11021710187196732, 0.1799696981906891, 0.9774779081344604]"
1660220150201825,0.9752527814949086,"[0.10966499894857407, 0.1784525364637375, 0.9778181314468384]"
1660220150218325,0.9756632587505483,"[0.10822590440511703, 0.17562681436538696, 0.9784898161888123]"
1660220150234826,0.976044239159512,"[0.10627244412899017, 0.17282171547412872, 0.9792031645774841]"
1660220150251830,0.9764407429674014,"[0.10522383451461792, 0.17137062549591064, 0.9795713424682617]"
1660220150268330,0.9768189787520897,"[0.10355803370475769, 0.16780973970890045, 0.9803650379180908]"
1660220150285331,0.9772142649181398,"[0.10196983069181442, 0.16470438241958618, 0.98105788230896]"
1660220150301832,0.9775736162132597,"[0.1012120321393013, 0.16309228539466858, 0.9814056158065796]"
1660220150318333,0.9778808173427871,"[0.09956926107406616, 0.16047127544879913, 0.9820055961608887]"
1660220150334832,0.9782052540555902,"[0.09786665439605713, 0.15873686969280243, 0.9824585318565369]"
1660220150351834,0.9785317133139035,"[0.09715888649225235, 0.15767601132392883, 0.9826995730400085]"
1660220150368331,0.9788417717389679,"[0.09590242058038712, 0.1555643379688263, 0.9831594228744507]"
1660220150384831,0.9791405211898158,"[0.09454398602247238, 0.15337789058685303, 0.9836344122886658]"
1660220150401831,0.9794983429298615,"[0.09387246519327164, 0.15212012827396393, 0.9838939905166626]"
1660220150418335,0.9798505073493243,"[0.09304153919219971, 0.14864738285541534, 0.9845035672187805]"
1660220150434832,0.9802947575409894,"[0.09216339141130447, 0.14515285193920135, 0.9851073622703552]"
1660220150451837,0.9807062819132407,"[0.09167245030403137, 0.14396607875823975, 0.9853273034095764]"
1660220150468337,0.9812002450166875,"[0.09025785326957703, 0.14239932596683502, 0.9856855273246765]"
1660220150484834,0.9816422252099711,"[0.08791851252317429, 0.1424841582775116, 0.9858846664428711]"
1660220150501838,0.9819912221263758,"[0.08659403026103973, 0.14203117787837982, 0.9860672354698181]"
1660220150518335,0.9824484225543659,"[0.08676185458898544, 0.14322206377983093, 0.9858802556991577]"
1660220150534835,0.9828489990901571,"[0.08765516430139542, 0.14667640626430511, 0.9852931499481201]"
1660220150551840,0.9832918544150162,"[0.08792606741189957, 0.14871233701705933, 0.9849637746810913]"
1660220150568337,0.9836121222244363,"[0.08834514766931534, 0.15280868113040924, 0.9842990636825562]"
1660220150584837,0.9838579062035251,"[0.0881803035736084, 0.15613946318626404, 0.9837909936904907]"
1660220150601841,0.9840318373660362,"[0.08786774426698685, 0.15733982622623444, 0.9836276769638062]"
1660220150618342,0.9841266308828464,"[0.08566201478242874, 0.15868505835533142, 0.9836061596870422]"
1660220150635342,0.984142941724197,"[0.08151397109031677, 0.15936774015426636, 0.9838482737541199]"
1660220150651839,0.9840823376181465,"[0.07903817296028137, 0.15975047647953033, 0.9839881658554077]"
1660220150668340,0.9839914607240934,"[0.07261589169502258, 0.1603533923625946, 0.9843849539756775]"
1660220150684844,0.9838527479774525,"[0.06568862497806549, 0.16101016104221344, 0.9847642779350281]"
1660220150701845,0.9836332183829389,"[0.06147274374961853, 0.16120484471321106, 0.9850046038627625]"
1660220150718341,0.9834312817819858,"[0.05215459689497948, 0.16194742918014526, 0.9854201674461365]"
1660220150734848,0.9831999593981724,"[0.043990880250930786, 0.16340969502925873, 0.9855770468711853]"
1660220150751847,0.983012615017638,"[0.04018160328269005, 0.1639314740896225, 0.9856530427932739]"
1660220150768343,0.9828714018265036,"[0.03307690471410751, 0.1647672802209854, 0.9857776761054993]"
1660220150784847,0.982782156199242,"[0.027996297925710678, 0.16480261087417603, 0.9859291315078735]"
1660220150801848,0.9827012694951679,"[0.02568109706044197, 0.16495820879936218, 0.985966145992279]"
1660220150818345,0.9826659885857391,"[0.0221673846244812, 0.16445592045783997, 0.9861353039741516]"
1660220150834849,0.9826808291884997,"[0.019582489505410194, 0.1642492115497589, 0.9862244725227356]"
1660220150851851,0.9827242490135263,"[0.01845991238951683, 0.16412347555160522, 0.98626708984375]"
1660220150868350,0.9827972717037164,"[0.016239743679761887, 0.1639324426651001, 0.9863379001617432]"
1660220150884852,0.9828323727852911,"[0.01346492674201727, 0.1638137549161911, 0.9863994121551514]"
1660220150901848,0.9828308057634475,"[0.011887194588780403, 0.16386984288692474, 0.9864103198051453]"
1660220150918351,0.982823977850901,"[0.009987383149564266, 0.16386789083480835, 0.9864317178726196]"
1660220150934852,0.9827658874190136,"[0.009069617837667465, 0.16399994492530823, 0.9864186644554138]"
1660220150951853,0.9827255817140034,"[0.008935660123825073, 0.16406777501106262, 0.9864085912704468]"
1660220150968350,0.9826391733564749,"[0.009164882823824883, 0.1640687882900238, 0.9864063262939453]"
1660220150985350,0.9825956322669693,"[0.00890248641371727, 0.1637706756591797, 0.9864582419395447]"
1660220151001856,0.9825542198074033,"[0.00887504406273365, 0.1636039763689041, 0.9864861965179443]"
1660220151018351,0.9825329497156133,"[0.008832665160298347, 0.16322851181030273, 0.9865487217903137]"
1660220151034852,0.9825374533614176,"[0.009099657647311687, 0.1631007045507431, 0.9865674376487732]"
1660220151051856,0.9825428540487522,"[0.009308951906859875, 0.16315124928951263, 0.986557126045227]"
1660220151068357,0.9825741942791922,"[0.009759544394910336, 0.16336631774902344, 0.9865171909332275]"
1660220151084857,0.982592458969738,"[0.010293333791196346, 0.16360189020633698, 0.9864727258682251]"
1660220151101854,0.982610672259237,"[0.010567876510322094, 0.1637190282344818, 0.9864504337310791]"
1660220151118355,0.9825343273197462,"[0.01079483050853014, 0.16381363570690155, 0.9864322543144226]"
1660220151134855,0.9824339897901629,"[0.010916572995483875, 0.16383853554725647, 0.9864267706871033]"
1660220151151856,0.9822717092661154,"[0.010982798412442207, 0.16382402181625366, 0.986428439617157]"
1660220151168356,0.9821597155572515,"[0.011213247664272785, 0.16380465030670166, 0.9864290356636047]"
1660220151184857,0.9820357812249164,"[0.011724354699254036, 0.16382810473442078, 0.9864192008972168]"
1660220151201861,0.98195488169736,"[0.012045981362462044, 0.16383765637874603, 0.9864137768745422]"
1660220151218361,0.9819022766956012,"[0.012650455348193645, 0.1638932079076767, 0.9863969683647156]"
1660220151235364,0.9818779919356523,"[0.013277494348585606, 0.16393566131591797, 0.9863816499710083]"
1660220151251862,0.981886197680469,"[0.013403031975030899, 0.16395409405231476, 0.986376941204071]"
1660220151268360,0.9818871630179463,"[0.013164945878088474, 0.1638772338628769, 0.9863929152488708]"
1660220151284863,0.9818929517273747,"[0.013065473176538944, 0.1636185497045517, 0.9864371418952942]"
1660220151301861,0.9818174280029931,"[0.01291147992014885, 0.1634179949760437, 0.9864724278450012]"
1660220151318362,0.9817678900973931,"[0.01996275596320629, 0.16351404786109924, 0.9863390326499939]"
1660220151335365,0.9817173803291815,"[0.0250832699239254, 0.16375023126602173, 0.9861828684806824]"
1660220151351862,0.9816532785860757,"[0.026941025629639626, 0.1639268398284912, 0.9861045479774475]"
1660220151368366,0.9815836443265702,"[0.030003942549228668, 0.164445698261261, 0.9859297275543213]"
1660220151385367,0.9814796305779204,"[0.0328972153365612, 0.16471877694129944, 0.985791802406311]"
1660220151401867,0.9813653402324372,"[0.03456520661711693, 0.16491399705410004, 0.9857020974159241]"
1660220151418368,0.9812114282224346,"[0.037954553961753845, 0.16510632634162903, 0.9855452179908752]"
1660220151434866,0.9810461258305491,"[0.04213009402155876, 0.16512586176395416, 0.9853722453117371]"
1660220151451870,0.9808871646909685,"[0.04442572966217995, 0.16513122618198395, 0.9852705597877502]"
1660220151468366,0.9807507589386661,"[0.048546530306339264, 0.16527704894542694, 0.9850516319274902]"
1660220151484870,0.9806312049089705,"[0.051983922719955444, 0.16545943915843964, 0.9848455786705017]"
1660220151501867,0.9805267433049697,"[0.053206536918878555, 0.16558869183063507, 0.9847585558891296]"
1660220151518372,0.9804374891534791,"[0.056091416627168655, 0.1662481278181076, 0.9844873547554016]"
1660220151535372,0.9802755360573034,"[0.05846149101853371, 0.167185440659523, 0.9841907024383545]"
1660220151551872,0.9801092817965308,"[0.059682831168174744, 0.16765138506889343, 0.9840381145477295]"
1660220151568369,0.9799284331664907,"[0.062227893620729446, 0.1683935523033142, 0.9837536811828613]"
1660220151585373,0.9797157168043941,"[0.06508682668209076, 0.16874255239963531, 0.983508825302124]"
1660220151601873,0.9794380284888387,"[0.06637927144765854, 0.16879981756210327, 0.9834126234054565]"
1660220151618374,0.9791984690435771,"[0.06925284117460251, 0.1688261777162552, 0.9832099080085754]"
1660220151635375,0.9790046803336576,"[0.07211632281541824, 0.1688079535961151, 0.9830071926116943]"
1660220151651872,0.9787520476600625,"[0.07348599284887314, 0.16881699860095978, 0.9829041957855225]"
1660220151668376,0.9785954202416218,"[0.07598941773176193, 0.16886374354362488, 0.9827057719230652]"
1660220151685377,0.9783644887277632,"[0.07849425822496414, 0.16921453177928925, 0.9824485182762146]"
1660220151701877,0.9781662378602102,"[0.07960335165262222, 0.16943344473838806, 0.982321560382843]"
1660220151718377,0.9779897402832287,"[0.08153288066387177, 0.16993878781795502, 0.9820759892463684]"
1660220151735375,0.9778043020533524,"[0.0831030011177063, 0.17047053575515747, 0.9818521738052368]"
1660220151751875,0.9776567681875941,"[0.08353820443153381, 0.17040720582008362, 0.9818262457847595]"
1660220151768379,0.9775340305629541,"[0.08254332095384598, 0.17236994206905365, 0.9815677404403687]"
1660220151785380,0.9774164759716693,"[0.08160451799631119, 0.17505988478660583, 0.9811700582504272]"
1660220151801880,0.9773051416911791,"[0.0811925157904625, 0.17672514915466309, 0.9809057116508484]"
1660220151818381,0.9772522821745565,"[0.08026744425296783, 0.17941802740097046, 0.980492889881134]"
1660220151835381,0.9771665531327038,"[0.07901763170957565, 0.18142835795879364, 0.9802244305610657]"
1660220151851879,0.977077040200345,"[0.07821512967348099, 0.18241740763187408, 0.9801052212715149]"
1660220151868379,0.9769501773457006,"[0.07639506459236145, 0.1844807267189026, 0.9798625707626343]"
1660220151884883,0.976819734525475,"[0.07552138715982437, 0.1862230896949768, 0.9796006679534912]"
1660220151901883,0.9766992838628894,"[0.07366661727428436, 0.1887514591217041, 0.9792579412460327]"
1660220151918381,0.9766316441023,"[0.071940578520298, 0.18961206078529358, 0.9792200326919556]"
1660220151934885,0.9765912936703925,"[0.0714423805475235, 0.1909724622964859, 0.9789921045303345]"
1660220151951882,0.976559101511184,"[0.07023806124925613, 0.19187918305397034, 0.9789019227027893]"
1660220151968382,0.9764926288988527,"[0.06875458359718323, 0.19247397780418396, 0.9788904786109924]"
1660220151984886,0.9763972213069201,"[0.06729082763195038, 0.19282585382461548, 0.978922963142395]"
1660220152001887,0.9762743177561197,"[0.0666016936302185, 0.1930597871541977, 0.9789239764213562]"
1660220152018387,0.976213537042459,"[0.06553968787193298, 0.19368933141231537, 0.9788712859153748]"
1660220152035388,0.9761104332529371,"[0.06427888572216034, 0.19440533220767975, 0.9788129329681396]"
1660220152051885,0.9760299487504726,"[0.06367897242307663, 0.19489775598049164, 0.9787542223930359]"
1660220152068385,0.975951392589354,"[0.06244831904768944, 0.19580456614494324, 0.9786525368690491]"
1660220152085390,0.9758451252022436,"[0.06184360384941101, 0.196265310049057, 0.9785986542701721]"
1660220152101887,0.9757716085635252,"[0.06073993816971779, 0.19735532999038696, 0.9784485101699829]"
1660220152118387,0.9756925447706509,"[0.05979548394680023, 0.19821257889270782, 0.9783334136009216]"
1660220152134891,0.9756799628543554,"[0.05931604281067848, 0.19848041236400604, 0.9783083200454712]"
1660220152151888,0.9756924492529523,"[0.05837523564696312, 0.19878175854682922, 0.9783037304878235]"
1660220152168392,0.9757437230349444,"[0.05731142684817314, 0.19902083277702332, 0.9783179759979248]"
1660220152184894,0.975803932799224,"[0.05679726228117943, 0.19908195734024048, 0.9783355593681335]"
1660220152201890,0.975850643374236,"[0.05563318729400635, 0.19933940470218658, 0.978350043296814]"
1660220152218391,0.9758504435975071,"[0.05508954077959061, 0.19960682094097137, 0.9783262610435486]"
1660220152235394,0.975859509462907,"[0.05510630086064339, 0.19989484548568726, 0.9782664775848389]"
1660220152251891,0.9758334350015244,"[0.05500569939613342, 0.2002197951078415, 0.978205680847168]"
1660220152268395,0.9757602753035701,"[0.05483074113726616, 0.20040149986743927, 0.9781783223152161]"
1660220152284896,0.9756712796709864,"[0.05472388118505478, 0.20044417679309845, 0.9781755805015564]"
1660220152301893,0.9755940704048284,"[0.05447027459740639, 0.20050588250160217, 0.9781770706176758]"
1660220152318394,0.9755277197035416,"[0.054160960018634796, 0.20057788491249084, 0.9781794548034668]"
1660220152335398,0.975509751302922,"[0.053864531219005585, 0.20071017742156982, 0.9781687259674072]"
1660220152351895,0.975467791421322,"[0.05327330157160759, 0.20116889476776123, 0.9781068563461304]"
1660220152368398,0.9754681584073556,"[0.052184026688337326, 0.20139503479003906, 0.9781190752983093]"
1660220152385395,0.9754808134610622,"[0.0519673116505146, 0.20157690346240997, 0.978093147277832]"
1660220152401897,0.9754861970173742,"[0.05098576471209526, 0.20176929235458374, 0.9781051278114319]"
1660220152418400,0.9755645556719971,"[0.04960082471370697, 0.2018519788980484, 0.9781592488288879]"
1660220152435401,0.9756310582249043,"[0.04895176738500595, 0.20193371176719666, 0.9781751036643982]"
1660220152451898,0.9757256674777182,"[0.048695631325244904, 0.20220090448856354, 0.9781326651573181]"
1660220152468404,0.975767946363705,"[0.04818117246031761, 0.20266416668891907, 0.9780622720718384]"
1660220152485399,0.9758087386353522,"[0.04790216684341431, 0.20293818414211273, 0.9780191779136658]"
1660220152501900,0.9758135097395509,"[0.047553885728120804, 0.20352129638195038, 0.9779149889945984]"
1660220152518403,0.975812779550541,"[0.04735061898827553, 0.20411056280136108, 0.977802038192749]"
1660220152535404,0.9758122227671332,"[0.04725395143032074, 0.20435670018196106, 0.9777553081512451]"
1660220152551901,0.9758419133931808,"[0.04757799580693245, 0.20901361107826233, 0.9767546653747559]"
1660220152568402,0.9759240939614654,"[0.04861049726605415, 0.21657399833202362, 0.9750552177429199]"
1660220152584902,0.9759759350392287,"[0.04932446777820587, 0.21993671357631683, 0.9742663502693176]"
1660220152601906,0.9760191673203513,"[0.051121994853019714, 0.22564151883125305, 0.9728681445121765]"
1660220152618409,0.9761067967306866,"[0.05306452885270119, 0.229603111743927, 0.9718366861343384]"
1660220152635404,0.9761785976198798,"[0.054518766701221466, 0.23137985169887543, 0.97133469581604]"
1660220152651908,0.9762678331493659,"[0.05675649270415306, 0.23319828510284424, 0.9707714915275574]"
1660220152668408,0.9763635359798647,"[0.058633413165807724, 0.23416423797607422, 0.9704273343086243]"
1660220152685409,0.9763963115963048,"[0.05960851162672043, 0.23452581465244293, 0.9702805876731873]"
1660220152701906,0.9764173823664609,"[0.06098174676299095, 0.23481197655200958, 0.9701260328292847]"
1660220152718407,0.9764430159622548,"[0.061935704201459885, 0.2351691722869873, 0.9699791073799133]"
1660220152735411,0.9764305715189098,"[0.062330979853868484, 0.23532851040363312, 0.9699151515960693]"
1660220152751908,0.9764197065824264,"[0.06293677538633347, 0.2356654405593872, 0.9697941541671753]"
1660220152768412,0.9763713042240719,"[0.06317464262247086, 0.23609879612922668, 0.9696733355522156]"
1660220152784912,0.9763378587879951,"[0.06332157552242279, 0.23634473979473114, 0.9696037769317627]"
1660220152801910,0.9762986254177018,"[0.0635063424706459, 0.23672786355018616, 0.9694982767105103]"
1660220152818413,0.9762399474293256,"[0.06357352435588837, 0.2371068149805069, 0.9694012403488159]"
1660220152835411,0.9761996746719546,"[0.06366848945617676, 0.2372981309890747, 0.9693481922149658]"
1660220152851911,0.9762001875684566,"[0.06393415480852127, 0.23757842183113098, 0.9692620635032654]"
1660220152868415,0.9762147790963648,"[0.06426265835762024, 0.23791679739952087, 0.969157338142395]"
1660220152885416,0.9762059044792071,"[0.06440945714712143, 0.23812025785446167, 0.9690976142883301]"
1660220152901916,0.9761820798169764,"[0.0646795853972435, 0.23850876092910767, 0.968984067440033]"
1660220152918413,0.9761747780966593,"[0.06483308225870132, 0.2389458417892456, 0.9688661098480225]"
1660220152934914,0.9761402438150009,"[0.06488138437271118, 0.23915530741214752, 0.9688112139701843]"
1660220152951915,0.9761494880362658,"[0.06491463631391525, 0.23955439031124115, 0.9687103629112244]"
1660220152968418,0.9761725843675403,"[0.0649232566356659, 0.2398046851158142, 0.968647837638855]"
1660220152985419,0.9761812462680578,"[0.06491322070360184, 0.239873006939888, 0.9686316251754761]"
1660220153001916,0.976167822659268,"[0.06488508731126785, 0.23989582061767578, 0.9686278700828552]"
1660220153018420,0.9761388974515852,"[0.06492136418819427, 0.2400299310684204, 0.9685922265052795]"
1660220153035420,0.976088375022061,"[0.06494461745023727, 0.24010354280471802, 0.9685723781585693]"
1660220153051918,0.9760409505665117,"[0.06500546634197235, 0.24028638005256653, 0.9685229659080505]"
1660220153068418,0.9759581714492386,"[0.06507565081119537, 0.2404470145702362, 0.9684783816337585]"
1660220153085422,0.975870475144873,"[0.0651431456208229, 0.24050560593605042, 0.9684593081474304]"
1660220153101919,0.9758180535919581,"[0.06526409834623337, 0.24060191214084625, 0.9684272408485413]"
1660220153118423,0.975752139282421,"[0.06538374722003937, 0.24071075022220612, 0.9683921337127686]"
1660220153135424,0.9756794526154506,"[0.06539749354124069, 0.24077771604061127, 0.9683745503425598]"
1660220153151921,0.9756394505522793,"[0.06542855501174927, 0.24092088639736176, 0.968336820602417]"
1660220153168424,0.9755255918078345,"[0.06544190645217896, 0.24104896187782288, 0.9683040380477905]"
1660220153185425,0.9754919800236944,"[0.06551752984523773, 0.241119384765625, 0.9682813882827759]"
1660220153201927,0.9754225605558795,"[0.06251999735832214, 0.2318897396326065, 0.9707308411598206]"
1660220153218424,0.9753506121537358,"[0.040623538196086884, 0.14340683817863464, 0.9888297319412231]"
1660220153235424,0.9752634338073467,"[0.020617075264453888, 0.07949720323085785, 0.99662184715271]"
1660220153251927,0.9752026969465183,"[-0.014068403281271458, -0.01978706382215023, 0.9997052550315857]"
1660220153268425,0.9751743480428146,"[-0.026765432208776474, -0.04307335987687111, 0.9987133145332336]"
1660220153285425,0.9751542267267321,"[-0.028438985347747803, -0.04889671504497528, 0.9983989000320435]"
1660220153301929,0.9751407499170482,"[-0.028823761269450188, -0.05544600263237953, 0.9980455636978149]"
1660220153318430,0.9750689517046099,"[-0.02712710201740265, -0.057099223136901855, 0.997999906539917]"
1660220153335430,0.974973528079755,"[-0.026038004085421562, -0.0575510673224926, 0.9980029463768005]"
1660220153351928,0.9748792829449137,"[-0.024272693321108818, -0.05889023095369339, 0.9979693293571472]"
1660220153368428,0.9747785322537711,"[-0.023059610277414322, -0.0605594627559185, 0.9978982210159302]"
1660220153385432,0.9746935386104527,"[-0.022637851536273956, -0.06075241416692734, 0.997896134853363]"
1660220153401929,0.9746140231185372,"[-0.021872688084840775, -0.06058049201965332, 0.9979236125946045]"
1660220153418430,0.9745756911100522,"[-0.023998046293854713, -0.06438654661178589, 0.9976364374160767]"
1660220153435433,0.9745015586236275,"[-0.03599131852388382, -0.06811928004026413, 0.9970277547836304]"
1660220153451931,0.9744713463398912,"[-0.05439078062772751, -0.07399481534957886, 0.9957742691040039]"
1660220153468435,0.9744102345632479,"[-0.06399254500865936, -0.07680772244930267, 0.9949902296066284]"
1660220153485435,0.9744187051268934,"[-0.06614143401384354, -0.0775679424405098, 0.9947906732559204]"
1660220153501933,0.9744649497450558,"[-0.06839344650506973, -0.07859604805707932, 0.9945576786994934]"
1660220153518433,0.9744861191750765,"[-0.06874752044677734, -0.07895755767822266, 0.9945046305656433]"
1660220153535433,0.9745831228935445,"[-0.06851211190223694, -0.0791059359908104, 0.9945091009140015]"
1660220153551938,0.974691684605358,"[-0.06811961531639099, -0.0793013870716095, 0.9945204854011536]"
1660220153568438,0.9748435557532553,"[-0.06606025248765945, -0.07604847103357315, 0.9949133992195129]"
1660220153585439,0.9750041605083387,"[-0.04707765951752663, 0.003265510546043515, 0.9988858699798584]"
1660220153601936,0.975221911974054,"[-0.00031690127798356116, 0.1193290576338768, 0.9928547143936157]"
1660220153618441,0.9754636425687568,"[0.020882388576865196, 0.16022704541683197, 0.9868592619895935]"
1660220153635440,0.9757082331983353,"[0.05365115776658058, 0.2071327269077301, 0.976840615272522]"
1660220153651945,0.9759723546293153,"[0.07048211991786957, 0.22765134274959564, 0.9711885452270508]"
1660220153668441,0.9762096063377522,"[0.0760328620672226, 0.23421266674995422, 0.9692076444625854]"
1660220153685444,0.9764462136618545,"[0.07677724212408066, 0.23506620526313782, 0.9689422845840454]"
1660220153701939,0.9766993521989774,"[0.07699564099311829, 0.23510310053825378, 0.9689159989356995]"
1660220153718443,0.9769193927130359,"[0.07662582397460938, 0.23431268334388733, 0.9691367745399475]"
1660220153735443,0.9771884628416548,"[0.07640336453914642, 0.2337830662727356, 0.9692822098731995]"
1660220153751940,0.977383220758851,"[0.07587668299674988, 0.23280300199985504, 0.9695594310760498]"
1660220153768445,0.9775670458432749,"[0.07564917206764221, 0.23224222660064697, 0.9697116613388062]"
1660220153785445,0.9778318329619169,"[0.07513689249753952, 0.2312534600496292, 0.9699877500534058]"
1660220153801945,0.9780532593888042,"[0.07457032054662704, 0.23041589558124542, 0.9702308177947998]"
1660220153818446,0.9782665617060572,"[0.07417230308055878, 0.22967509925365448, 0.9704369306564331]"
1660220153835447,0.978531659939405,"[0.07401174306869507, 0.2293868362903595, 0.9705173373222351]"
1660220153851944,0.9787529677814085,"[0.07378153502941132, 0.22874507308006287, 0.9706863164901733]"
1660220153868448,0.9790124960082504,"[0.07347595691680908, 0.2285662293434143, 0.9707516431808472]"
1660220153885448,0.979253240326108,"[0.06867639720439911, 0.2326611429452896, 0.9701300859451294]"
1660220153901949,0.9794506142596611,"[0.0648881271481514, 0.23716269433498383, 0.9693004488945007]"
1660220153918449,0.9797078919510811,"[0.06321685016155243, 0.2391025274991989, 0.9689342379570007]"
1660220153935450,0.979851337776403,"[0.06052965670824051, 0.24163450300693512, 0.9684776067733765]"
1660220153951951,0.9800146741572989,"[0.058549053966999054, 0.24277563393115997, 0.968313992023468]"
1660220153968451,0.980162425118898,"[0.057797759771347046, 0.24301189184188843, 0.9682998657226562]"
1660220153985452,0.9802839711538077,"[0.05631060525774956, 0.24311035871505737, 0.9683628082275391]"
1660220154001952,0.9803729922937567,"[0.0551300123333931, 0.24298451840877533, 0.9684622883796692]"
1660220154018453,0.980460979598674,"[0.054662205278873444, 0.24293288588523865, 0.9685017466545105]"
1660220154035450,0.9805510440410605,"[0.053804319351911545, 0.24279485642910004, 0.968584418296814]"
1660220154051950,0.9806223075230156,"[0.052859049290418625, 0.242522731423378, 0.9687046408653259]"
1660220154068454,0.9806220882177291,"[0.0524558499455452, 0.24239130318164825, 0.9687594175338745]"
1660220154085455,0.9806595006555996,"[0.051704686135053635, 0.24210773408412933, 0.9688706994056702]"
