Carla Interface.time; Carla Interface.agents.Ego Vehicle_1.cruise_control_active; Carla Interface.agents.Ego Vehicle_1.transform; Carla Interface.agents.Ego Vehicle_1.velocities_in_vehicle_frame; Carla Interface.agents.Ego Vehicle_2.cruise_control_active; Carla Interface.agents.Ego Vehicle_2.transform; Carla Interface.agents.Ego Vehicle_2.velocities_in_vehicle_frame
1657708880145864600; True; [24.694093704223633, -50.912513732910156, 0.29596465826034546, -96.10711669921875, -0.13333211839199066, -0.158935546875]; [8.324789047241211, 1.9281033019069582e-05, 0.03172624483704567]; True; [-26.177326202392578, -51.62807846069336, 0.29565078020095825, -84.8658447265625, -0.13333211839199066, -0.1585388332605362]; [8.324788093566895, 4.588811862049624e-05, 0.03241857886314392]
1657708880157272800; True; [24.694093704223633, -50.912513732910156, 0.29596465826034546, -96.10711669921875, -0.13333211839199066, -0.158935546875]; [8.324789047241211, 1.9281033019069582e-05, 0.03172624483704567]; True; [-26.177326202392578, -51.62807846069336, 0.29565078020095825, -84.8658447265625, -0.13333211839199066, -0.1585388332605362]; [8.324788093566895, 4.588811862049624e-05, 0.03241857886314392]
1657708880167688400; True; [24.694093704223633, -50.912513732910156, 0.29596465826034546, -96.10711669921875, -0.13333211839199066, -0.158935546875]; [8.324789047241211, 1.9281033019069582e-05, 0.03172624483704567]; True; [-26.177326202392578, -51.62807846069336, 0.29565078020095825, -84.8658447265625, -0.13333211839199066, -0.1585388332605362]; [8.324788093566895, 4.588811862049624e-05, 0.03241857886314392]
1657708880178105100; True; [24.694093704223633, -50.912513732910156, 0.29596465826034546, -96.10711669921875, -0.13333211839199066, -0.158935546875]; [8.324789047241211, 1.9281033019069582e-05, 0.03172624483704567]; True; [-26.177326202392578, -51.62807846069336, 0.29565078020095825, -84.8658447265625, -0.13333211839199066, -0.1585388332605362]; [8.324788093566895, 4.588811862049624e-05, 0.03241857886314392]
1657708880188549100; True; [24.694093704223633, -50.912513732910156, 0.29596465826034546, -96.10711669921875, -0.13333211839199066, -0.158935546875]; [8.324789047241211, 1.9281033019069582e-05, 0.03172624483704567]; True; [-26.177326202392578, -51.62807846069336, 0.29565078020095825, -84.8658447265625, -0.13333211839199066, -0.1585388332605362]; [8.324788093566895, 4.588811862049624e-05, 0.03241857886314392]
1657708880198936900; True; [24.637052536010742, -51.44562530517578, 0.2959057092666626, -96.10733032226562, -0.13333211839199066, -0.15887451171875]; [8.325041770935059, 2.042158848780673e-05, 0.031078621745109558]; True; [-26.12934684753418, -52.16208267211914, 0.29561570286750793, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.325042724609375, 5.995764513500035e-05, 0.031699590384960175]
1657708880209389200; True; [24.637052536010742, -51.44562530517578, 0.2959057092666626, -96.10733032226562, -0.13333211839199066, -0.15887451171875]; [8.325041770935059, 2.042158848780673e-05, 0.031078621745109558]; True; [-26.12934684753418, -52.16208267211914, 0.29561570286750793, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.325042724609375, 5.995764513500035e-05, 0.031699590384960175]
1657708880219770600; True; [24.637052536010742, -51.44562530517578, 0.2959057092666626, -96.10733032226562, -0.13333211839199066, -0.15887451171875]; [8.325041770935059, 2.042158848780673e-05, 0.031078621745109558]; True; [-26.12934684753418, -52.16208267211914, 0.29561570286750793, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.325042724609375, 5.995764513500035e-05, 0.031699590384960175]
1657708880230210800; True; [24.637052536010742, -51.44562530517578, 0.2959057092666626, -96.10733032226562, -0.13333211839199066, -0.15887451171875]; [8.325041770935059, 2.042158848780673e-05, 0.031078621745109558]; True; [-26.12934684753418, -52.16208267211914, 0.29561570286750793, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.325042724609375, 5.995764513500035e-05, 0.031699590384960175]
1657708880241097700; True; [24.637052536010742, -51.44562530517578, 0.2959057092666626, -96.10733032226562, -0.13333211839199066, -0.15887451171875]; [8.325041770935059, 2.042158848780673e-05, 0.031078621745109558]; True; [-26.12934684753418, -52.16208267211914, 0.29561570286750793, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.325042724609375, 5.995764513500035e-05, 0.031699590384960175]
1657708880251514000; True; [24.637052536010742, -51.44562530517578, 0.2959057092666626, -96.10733032226562, -0.13333211839199066, -0.15887451171875]; [8.325041770935059, 2.042158848780673e-05, 0.031078621745109558]; True; [-26.12934684753418, -52.16208267211914, 0.29561570286750793, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.325042724609375, 5.995764513500035e-05, 0.031699590384960175]
1657708880261954600; True; [24.5766544342041, -52.010066986083984, 0.2959161102771759, -96.10755157470703, -0.13333211839199066, -0.1588134765625]; [8.324567794799805, 2.2173144316184334e-05, 0.0324561782181263]; True; [-26.078548431396484, -52.727474212646484, 0.2956509590148926, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.324568748474121, 4.914588498650119e-05, 0.03305230662226677]
1657708880272346000; True; [24.5766544342041, -52.010066986083984, 0.2959161102771759, -96.10755157470703, -0.13333211839199066, -0.1588134765625]; [8.324567794799805, 2.2173144316184334e-05, 0.0324561782181263]; True; [-26.078548431396484, -52.727474212646484, 0.2956509590148926, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.324568748474121, 4.914588498650119e-05, 0.03305230662226677]
1657708880282762900; True; [24.5766544342041, -52.010066986083984, 0.2959161102771759, -96.10755157470703, -0.13333211839199066, -0.1588134765625]; [8.324567794799805, 2.2173144316184334e-05, 0.0324561782181263]; True; [-26.078548431396484, -52.727474212646484, 0.2956509590148926, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.324568748474121, 4.914588498650119e-05, 0.03305230662226677]
1657708880293204200; True; [24.5766544342041, -52.010066986083984, 0.2959161102771759, -96.10755157470703, -0.13333211839199066, -0.1588134765625]; [8.324567794799805, 2.2173144316184334e-05, 0.0324561782181263]; True; [-26.078548431396484, -52.727474212646484, 0.2956509590148926, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.324568748474121, 4.914588498650119e-05, 0.03305230662226677]
1657708880304586700; True; [24.5766544342041, -52.010066986083984, 0.2959161102771759, -96.10755157470703, -0.13333211839199066, -0.1588134765625]; [8.324567794799805, 2.2173144316184334e-05, 0.0324561782181263]; True; [-26.078548431396484, -52.727474212646484, 0.2956509590148926, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.324568748474121, 4.914588498650119e-05, 0.03305230662226677]
1657708880315994700; True; [24.5766544342041, -52.010066986083984, 0.2959161102771759, -96.10755157470703, -0.13333211839199066, -0.1588134765625]; [8.324567794799805, 2.2173144316184334e-05, 0.0324561782181263]; True; [-26.078548431396484, -52.727474212646484, 0.2956509590148926, -84.86599731445312, -0.13333211839199066, -0.1585388332605362]; [8.324568748474121, 4.914588498650119e-05, 0.03305230662226677]
1657708880326906200; True; [24.52243423461914, -52.51678466796875, 0.29581040143966675, -96.10773468017578, -0.13333211839199066, -0.158782958984375]; [8.325445175170898, 1.7508597011328675e-05, 0.030051274225115776]; True; [-26.032949447631836, -53.235042572021484, 0.29556354880332947, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.32544231414795, 6.149512046249583e-05, 0.03055720031261444]
1657708880337352400; True; [24.52243423461914, -52.51678466796875, 0.29581040143966675, -96.10773468017578, -0.13333211839199066, -0.158782958984375]; [8.325445175170898, 1.7508597011328675e-05, 0.030051274225115776]; True; [-26.032949447631836, -53.235042572021484, 0.29556354880332947, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.32544231414795, 6.149512046249583e-05, 0.03055720031261444]
1657708880348234100; True; [24.52243423461914, -52.51678466796875, 0.29581040143966675, -96.10773468017578, -0.13333211839199066, -0.158782958984375]; [8.325445175170898, 1.7508597011328675e-05, 0.030051274225115776]; True; [-26.032949447631836, -53.235042572021484, 0.29556354880332947, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.32544231414795, 6.149512046249583e-05, 0.03055720031261444]
1657708880348234100; True; [24.52243423461914, -52.51678466796875, 0.29581040143966675, -96.10773468017578, -0.13333211839199066, -0.158782958984375]; [8.325445175170898, 1.7508597011328675e-05, 0.030051274225115776]; True; [-26.032949447631836, -53.235042572021484, 0.29556354880332947, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.32544231414795, 6.149512046249583e-05, 0.03055720031261444]
1657708880359146400; True; [24.52243423461914, -52.51678466796875, 0.29581040143966675, -96.10773468017578, -0.13333211839199066, -0.158782958984375]; [8.325445175170898, 1.7508597011328675e-05, 0.030051274225115776]; True; [-26.032949447631836, -53.235042572021484, 0.29556354880332947, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.32544231414795, 6.149512046249583e-05, 0.03055720031261444]
1657708880370579100; True; [24.52243423461914, -52.51678466796875, 0.29581040143966675, -96.10773468017578, -0.13333211839199066, -0.158782958984375]; [8.325445175170898, 1.7508597011328675e-05, 0.030051274225115776]; True; [-26.032949447631836, -53.235042572021484, 0.29556354880332947, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.32544231414795, 6.149512046249583e-05, 0.03055720031261444]
1657708880381962400; True; [24.52243423461914, -52.51678466796875, 0.29581040143966675, -96.10773468017578, -0.13333211839199066, -0.158782958984375]; [8.325445175170898, 1.7508597011328675e-05, 0.030051274225115776]; True; [-25.98629379272461, -53.75436019897461, 0.29552462697029114, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.325279235839844, 4.899424311588518e-05, 0.03142322972416878]
1657708880392379700; True; [24.466955184936523, -53.03522491455078, 0.29575321078300476, -96.10791778564453, -0.13333211839199066, -0.1587524563074112]; [8.325279235839844, 1.7766291421139613e-05, 0.030941065400838852]; True; [-25.98629379272461, -53.75436019897461, 0.29552462697029114, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.325279235839844, 4.899424311588518e-05, 0.03142322972416878]
1657708880402794600; True; [24.466955184936523, -53.03522491455078, 0.29575321078300476, -96.10791778564453, -0.13333211839199066, -0.1587524563074112]; [8.325279235839844, 1.7766291421139613e-05, 0.030941065400838852]; True; [-25.98629379272461, -53.75436019897461, 0.29552462697029114, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.325279235839844, 4.899424311588518e-05, 0.03142322972416878]
1657708880413243900; True; [24.466955184936523, -53.03522491455078, 0.29575321078300476, -96.10791778564453, -0.13333211839199066, -0.1587524563074112]; [8.325279235839844, 1.7766291421139613e-05, 0.030941065400838852]; True; [-25.98629379272461, -53.75436019897461, 0.29552462697029114, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.325279235839844, 4.899424311588518e-05, 0.03142322972416878]
1657708880424148500; True; [24.466955184936523, -53.03522491455078, 0.29575321078300476, -96.10791778564453, -0.13333211839199066, -0.1587524563074112]; [8.325279235839844, 1.7766291421139613e-05, 0.030941065400838852]; True; [-25.98629379272461, -53.75436019897461, 0.29552462697029114, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.325279235839844, 4.899424311588518e-05, 0.03142322972416878]
1657708880434539400; True; [24.466955184936523, -53.03522491455078, 0.29575321078300476, -96.10791778564453, -0.13333211839199066, -0.1587524563074112]; [8.325279235839844, 1.7766291421139613e-05, 0.030941065400838852]; True; [-25.98629379272461, -53.75436019897461, 0.29552462697029114, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.325279235839844, 4.899424311588518e-05, 0.03142322972416878]
1657708880445475800; True; [24.466955184936523, -53.03522491455078, 0.29575321078300476, -96.10791778564453, -0.13333211839199066, -0.1587524563074112]; [8.325279235839844, 1.7766291421139613e-05, 0.030941065400838852]; True; [-25.98629379272461, -53.75436019897461, 0.29552462697029114, -84.86615753173828, -0.13333211839199066, -0.158538818359375]; [8.325279235839844, 4.899424311588518e-05, 0.03142322972416878]
1657708880456363900; True; [24.40690803527832, -53.596336364746094, 0.29577451944351196, -96.10812377929688, -0.13333211839199066, -0.1587219387292862]; [8.324625015258789, 1.9623783373390324e-05, 0.032680436968803406]; True; [-25.935794830322266, -54.316410064697266, 0.29556551575660706, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.32462215423584, 6.161073542898521e-05, 0.03315045312047005]
1657708880466779800; True; [24.40690803527832, -53.596336364746094, 0.29577451944351196, -96.10812377929688, -0.13333211839199066, -0.1587219387292862]; [8.324625015258789, 1.9623783373390324e-05, 0.032680436968803406]; True; [-25.935794830322266, -54.316410064697266, 0.29556551575660706, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.32462215423584, 6.161073542898521e-05, 0.03315045312047005]
1657708880477196300; True; [24.40690803527832, -53.596336364746094, 0.29577451944351196, -96.10812377929688, -0.13333211839199066, -0.1587219387292862]; [8.324625015258789, 1.9623783373390324e-05, 0.032680436968803406]; True; [-25.935794830322266, -54.316410064697266, 0.29556551575660706, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.32462215423584, 6.161073542898521e-05, 0.03315045312047005]
1657708880487611600; True; [24.40690803527832, -53.596336364746094, 0.29577451944351196, -96.10812377929688, -0.13333211839199066, -0.1587219387292862]; [8.324625015258789, 1.9623783373390324e-05, 0.032680436968803406]; True; [-25.935794830322266, -54.316410064697266, 0.29556551575660706, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.32462215423584, 6.161073542898521e-05, 0.03315045312047005]
1657708880498029300; True; [24.40690803527832, -53.596336364746094, 0.29577451944351196, -96.10812377929688, -0.13333211839199066, -0.1587219387292862]; [8.324625015258789, 1.9623783373390324e-05, 0.032680436968803406]; True; [-25.935794830322266, -54.316410064697266, 0.29556551575660706, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.32462215423584, 6.161073542898521e-05, 0.03315045312047005]
1657708880508471900; True; [24.40690803527832, -53.596336364746094, 0.29577451944351196, -96.10812377929688, -0.13333211839199066, -0.1587219387292862]; [8.324625015258789, 1.9623783373390324e-05, 0.032680436968803406]; True; [-25.935794830322266, -54.316410064697266, 0.29556551575660706, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.32462215423584, 6.161073542898521e-05, 0.03315045312047005]
1657708880519852200; True; [24.34708595275879, -54.15485763549805, 0.29577314853668213, -96.10980987548828, -0.13333211839199066, -0.1590576022863388]; [8.324650764465332, -0.001253516529686749, 0.032412800937891006]; True; [-25.885534286499023, -54.87587356567383, 0.2955814003944397, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.324649810791016, 4.876164530287497e-05, 0.03283393010497093]
1657708880530764300; True; [24.34708595275879, -54.15485763549805, 0.29577314853668213, -96.10980987548828, -0.13333211839199066, -0.1590576022863388]; [8.324650764465332, -0.001253516529686749, 0.032412800937891006]; True; [-25.885534286499023, -54.87587356567383, 0.2955814003944397, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.324649810791016, 4.876164530287497e-05, 0.03283393010497093]
1657708880541181500; True; [24.34708595275879, -54.15485763549805, 0.29577314853668213, -96.10980987548828, -0.13333211839199066, -0.1590576022863388]; [8.324650764465332, -0.001253516529686749, 0.032412800937891006]; True; [-25.885534286499023, -54.87587356567383, 0.2955814003944397, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.324649810791016, 4.876164530287497e-05, 0.03283393010497093]
1657708880551596900; True; [24.34708595275879, -54.15485763549805, 0.29577314853668213, -96.10980987548828, -0.13333211839199066, -0.1590576022863388]; [8.324650764465332, -0.001253516529686749, 0.032412800937891006]; True; [-25.885534286499023, -54.87587356567383, 0.2955814003944397, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.324649810791016, 4.876164530287497e-05, 0.03283393010497093]
1657708880562041000; True; [24.34708595275879, -54.15485763549805, 0.29577314853668213, -96.10980987548828, -0.13333211839199066, -0.1590576022863388]; [8.324650764465332, -0.001253516529686749, 0.032412800937891006]; True; [-25.885534286499023, -54.87587356567383, 0.2955814003944397, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.324649810791016, 4.876164530287497e-05, 0.03283393010497093]
1657708880572455000; True; [24.34708595275879, -54.15485763549805, 0.29577314853668213, -96.10980987548828, -0.13333211839199066, -0.1590576022863388]; [8.324650764465332, -0.001253516529686749, 0.032412800937891006]; True; [-25.885534286499023, -54.87587356567383, 0.2955814003944397, -84.86627197265625, -0.13333211839199066, -0.158538818359375]; [8.324649810791016, 4.876164530287497e-05, 0.03283393010497093]
1657708880582844900; True; [24.29152488708496, -54.67288589477539, 0.2956993877887726, -96.11494445800781, -0.13333211839199066, -0.16003422439098358]; [8.32526683807373, -0.0031708190217614174, 0.03083060309290886]; True; [-25.83891487121582, -55.39479064941406, 0.2955215275287628, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.325272560119629, 5.7033881603274494e-05, 0.03119470365345478]
1657708880593757100; True; [24.29152488708496, -54.67288589477539, 0.2956993877887726, -96.11494445800781, -0.13333211839199066, -0.16003422439098358]; [8.32526683807373, -0.0031708190217614174, 0.03083060309290886]; True; [-25.83891487121582, -55.39479064941406, 0.2955215275287628, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.325272560119629, 5.7033881603274494e-05, 0.03119470365345478]
1657708880604172800; True; [24.29152488708496, -54.67288589477539, 0.2956993877887726, -96.11494445800781, -0.13333211839199066, -0.16003422439098358]; [8.32526683807373, -0.0031708190217614174, 0.03083060309290886]; True; [-25.83891487121582, -55.39479064941406, 0.2955215275287628, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.325272560119629, 5.7033881603274494e-05, 0.03119470365345478]
1657708880615109800; True; [24.29152488708496, -54.67288589477539, 0.2956993877887726, -96.11494445800781, -0.13333211839199066, -0.16003422439098358]; [8.32526683807373, -0.0031708190217614174, 0.03083060309290886]; True; [-25.83891487121582, -55.39479064941406, 0.2955215275287628, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.325272560119629, 5.7033881603274494e-05, 0.03119470365345478]
1657708880626493400; True; [24.29152488708496, -54.67288589477539, 0.2956993877887726, -96.11494445800781, -0.13333211839199066, -0.16003422439098358]; [8.32526683807373, -0.0031708190217614174, 0.03083060309290886]; True; [-25.83891487121582, -55.39479064941406, 0.2955215275287628, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.325272560119629, 5.7033881603274494e-05, 0.03119470365345478]
1657708880637431800; True; [24.29152488708496, -54.67288589477539, 0.2956993877887726, -96.11494445800781, -0.13333211839199066, -0.16003422439098358]; [8.32526683807373, -0.0031708190217614174, 0.03083060309290886]; True; [-25.83891487121582, -55.39479064941406, 0.2955215275287628, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.325272560119629, 5.7033881603274494e-05, 0.03119470365345478]
1657708880637431800; True; [24.23030662536621, -55.24250411987305, 0.2957437038421631, -96.1261215209961, -0.13333211839199066, -0.1619262546300888]; [8.324487686157227, -0.005173705518245697, 0.033136509358882904]; True; [-25.787654876708984, -55.96539306640625, 0.29558151960372925, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.324492454528809, 4.8931244236882776e-05, 0.03349199891090393]
1657708880659725500; True; [24.23030662536621, -55.24250411987305, 0.2957437038421631, -96.1261215209961, -0.13333211839199066, -0.1619262546300888]; [8.324487686157227, -0.005173705518245697, 0.033136509358882904]; True; [-25.787654876708984, -55.96539306640625, 0.29558151960372925, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.324492454528809, 4.8931244236882776e-05, 0.03349199891090393]
1657708880659725500; True; [24.23030662536621, -55.24250411987305, 0.2957437038421631, -96.1261215209961, -0.13333211839199066, -0.1619262546300888]; [8.324487686157227, -0.005173705518245697, 0.033136509358882904]; True; [-25.787654876708984, -55.96539306640625, 0.29558151960372925, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.324492454528809, 4.8931244236882776e-05, 0.03349199891090393]
1657708880680557200; True; [24.23030662536621, -55.24250411987305, 0.2957437038421631, -96.1261215209961, -0.13333211839199066, -0.1619262546300888]; [8.324487686157227, -0.005173705518245697, 0.033136509358882904]; True; [-25.787654876708984, -55.96539306640625, 0.29558151960372925, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.324492454528809, 4.8931244236882776e-05, 0.03349199891090393]
1657708880691004800; True; [24.23030662536621, -55.24250411987305, 0.2957437038421631, -96.1261215209961, -0.13333211839199066, -0.1619262546300888]; [8.324487686157227, -0.005173705518245697, 0.033136509358882904]; True; [-25.787654876708984, -55.96539306640625, 0.29558151960372925, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.324492454528809, 4.8931244236882776e-05, 0.03349199891090393]
1657708880701416100; True; [24.23030662536621, -55.24250411987305, 0.2957437038421631, -96.1261215209961, -0.13333211839199066, -0.1619262546300888]; [8.324487686157227, -0.005173705518245697, 0.033136509358882904]; True; [-25.787654876708984, -55.96539306640625, 0.29558151960372925, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.324492454528809, 4.8931244236882776e-05, 0.03349199891090393]
1657708880711805800; True; [24.23030662536621, -55.24250411987305, 0.2957437038421631, -96.1261215209961, -0.13333211839199066, -0.1619262546300888]; [8.324487686157227, -0.005173705518245697, 0.033136509358882904]; True; [-25.787654876708984, -55.96539306640625, 0.29558151960372925, -84.86639404296875, -0.13333211839199066, -0.158538818359375]; [8.324492454528809, 4.8931244236882776e-05, 0.03349199891090393]
1657708880722248000; True; [24.170534133911133, -55.79706954956055, 0.295733779668808, -96.14358520507812, -0.13333211839199066, -0.1644287109375]; [8.32469367980957, -0.007338968571275473, 0.03231322392821312]; True; [-25.73774528503418, -56.52094268798828, 0.2955848276615143, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.32470989227295, 5.650488310493529e-05, 0.03261973708868027]
1657708880732638500; True; [24.170534133911133, -55.79706954956055, 0.295733779668808, -96.14358520507812, -0.13333211839199066, -0.1644287109375]; [8.32469367980957, -0.007338968571275473, 0.03231322392821312]; True; [-25.73774528503418, -56.52094268798828, 0.2955848276615143, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.32470989227295, 5.650488310493529e-05, 0.03261973708868027]
1657708880743054700; True; [24.170534133911133, -55.79706954956055, 0.295733779668808, -96.14358520507812, -0.13333211839199066, -0.1644287109375]; [8.32469367980957, -0.007338968571275473, 0.03231322392821312]; True; [-25.73774528503418, -56.52094268798828, 0.2955848276615143, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.32470989227295, 5.650488310493529e-05, 0.03261973708868027]
1657708880753966900; True; [24.170534133911133, -55.79706954956055, 0.295733779668808, -96.14358520507812, -0.13333211839199066, -0.1644287109375]; [8.32469367980957, -0.007338968571275473, 0.03231322392821312]; True; [-25.73774528503418, -56.52094268798828, 0.2955848276615143, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.32470989227295, 5.650488310493529e-05, 0.03261973708868027]
1657708880753966900; True; [24.170534133911133, -55.79706954956055, 0.295733779668808, -96.14358520507812, -0.13333211839199066, -0.1644287109375]; [8.32469367980957, -0.007338968571275473, 0.03231322392821312]; True; [-25.73774528503418, -56.52094268798828, 0.2955848276615143, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.32470989227295, 5.650488310493529e-05, 0.03261973708868027]
1657708880765375700; True; [24.170534133911133, -55.79706954956055, 0.295733779668808, -96.14358520507812, -0.13333211839199066, -0.1644287109375]; [8.32469367980957, -0.007338968571275473, 0.03231322392821312]; True; [-25.73774528503418, -56.52094268798828, 0.2955848276615143, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.32470989227295, 5.650488310493529e-05, 0.03261973708868027]
1657708880776315500; True; [24.11155891418457, -56.34278869628906, 0.2957149147987366, -96.16580963134766, -0.13333211839199066, -0.16705322265625]; [8.324828147888184, -0.007708870805799961, 0.03205022215843201]; True; [-25.73774528503418, -56.52094268798828, 0.2955848276615143, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.32470989227295, 5.650488310493529e-05, 0.03261973708868027]
1657708880786702600; True; [24.11155891418457, -56.34278869628906, 0.2957149147987366, -96.16580963134766, -0.13333211839199066, -0.16705322265625]; [8.324828147888184, -0.007708870805799961, 0.03205022215843201]; True; [-25.688634872436523, -57.06763458251953, 0.2955779433250427, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.324847221374512, 4.4538617657963187e-05, 0.0323282927274704]
1657708880797119200; True; [24.11155891418457, -56.34278869628906, 0.2957149147987366, -96.16580963134766, -0.13333211839199066, -0.16705322265625]; [8.324828147888184, -0.007708870805799961, 0.03205022215843201]; True; [-25.688634872436523, -57.06763458251953, 0.2955779433250427, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.324847221374512, 4.4538617657963187e-05, 0.0323282927274704]
1657708880807562900; True; [24.11155891418457, -56.34278869628906, 0.2957149147987366, -96.16580963134766, -0.13333211839199066, -0.16705322265625]; [8.324828147888184, -0.007708870805799961, 0.03205022215843201]; True; [-25.688634872436523, -57.06763458251953, 0.2955779433250427, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.324847221374512, 4.4538617657963187e-05, 0.0323282927274704]
1657708880817975800; True; [24.11155891418457, -56.34278869628906, 0.2957149147987366, -96.16580963134766, -0.13333211839199066, -0.16705322265625]; [8.324828147888184, -0.007708870805799961, 0.03205022215843201]; True; [-25.688634872436523, -57.06763458251953, 0.2955779433250427, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.324847221374512, 4.4538617657963187e-05, 0.0323282927274704]
1657708880828367800; True; [24.11155891418457, -56.34278869628906, 0.2957149147987366, -96.16580963134766, -0.13333211839199066, -0.16705322265625]; [8.324828147888184, -0.007708870805799961, 0.03205022215843201]; True; [-25.688634872436523, -57.06763458251953, 0.2955779433250427, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.324847221374512, 4.4538617657963187e-05, 0.0323282927274704]
1657708880838783600; True; [24.052316665649414, -56.88918685913086, 0.295701801776886, -96.19062042236328, -0.13333211839199066, -0.1693725734949112]; [8.324822425842285, -0.007489374838769436, 0.03214017301797867]; True; [-25.688634872436523, -57.06763458251953, 0.2955779433250427, -84.86650848388672, -0.13333211839199066, -0.158538818359375]; [8.324847221374512, 4.4538617657963187e-05, 0.0323282927274704]
1657708880849199600; True; [24.052316665649414, -56.88918685913086, 0.295701801776886, -96.19062042236328, -0.13333211839199066, -0.1693725734949112]; [8.324822425842285, -0.007489374838769436, 0.03214017301797867]; True; [-25.63945960998535, -57.61503601074219, 0.29557594656944275, -84.86669921875, -0.13333211839199066, -0.1585693359375]; [8.324838638305664, 6.529920210596174e-05, 0.03239468112587929]
1657708880859615200; True; [24.052316665649414, -56.88918685913086, 0.295701801776886, -96.19062042236328, -0.13333211839199066, -0.1693725734949112]; [8.324822425842285, -0.007489374838769436, 0.03214017301797867]; True; [-25.63945960998535, -57.61503601074219, 0.29557594656944275, -84.86669921875, -0.13333211839199066, -0.1585693359375]; [8.324838638305664, 6.529920210596174e-05, 0.03239468112587929]
1657708880870031400; True; [24.052316665649414, -56.88918685913086, 0.295701801776886, -96.19062042236328, -0.13333211839199066, -0.1693725734949112]; [8.324822425842285, -0.007489374838769436, 0.03214017301797867]; True; [-25.63945960998535, -57.61503601074219, 0.29557594656944275, -84.86669921875, -0.13333211839199066, -0.1585693359375]; [8.324838638305664, 6.529920210596174e-05, 0.03239468112587929]
1657708880880944100; True; [24.052316665649414, -56.88918685913086, 0.295701801776886, -96.19062042236328, -0.13333211839199066, -0.1693725734949112]; [8.324822425842285, -0.007489374838769436, 0.03214017301797867]; True; [-25.63945960998535, -57.61503601074219, 0.29557594656944275, -84.86669921875, -0.13333211839199066, -0.1585693359375]; [8.324838638305664, 6.529920210596174e-05, 0.03239468112587929]
